review_id,industry,org,aspect,sentiment
R012206,Information Technology,Corvex IT,account-access,neutral
R012207,Trading,Quantly,app-website,positive
R012208,Banking,Halden Savings,ease-of-use,positive
R012209,Price Comparison,CompareHive,competitor,positive
R012210,Fashion,Northerly,general-satisfaction,positive
R012211,Price Comparison,PricePilot,general-satisfaction,positive
R012212,Travel Booking,Trippa,app-website,positive
R012213,Price Comparison,CompareHive,app-website,positive
R012214,Price Comparison,Tallywise,discounts-promotions,positive
R012215,Fashion,Vella & Co,app-website,positive
R012216,Fashion,Marbrook,general-satisfaction,negative
R012217,Price Comparison,PricePilot,competitor,positive
R012218,Trading,Investa,app-website,positive
R012219,Price Comparison,CompareHive,app-website,positive
R012220,Fashion,Northerly,ease-of-use,positive
R012221,Ride Hailing,Kerbside,attitude-of-staff,negative
R012222,Groceries,Larkmead Market,price-value-for-money,positive
R012223,Travel Booking,Trippa,app-website,positive
R012224,Fashion,Northerly,app-website,positive
R012225,Travel Booking,Journeo,app-website,negative
R012226,Banking,Halden Savings,general-satisfaction,negative
R012227,Ride Hailing,Zeta Cabs,phone,negative
R012228,Travel Booking,Trippa,general-satisfaction,positive
R012229,Fashion,Northerly,speed,positive
R012230,Trading,Investa,general-satisfaction,positive
R012231,Trading,Quantly,competitor,negative
R012232,Fashion,Northerly,app-website,positive
R012233,Trading,Quantly,attitude-of-staff,positive
R012234,Banking,Northeast Bank,general-satisfaction,positive
R012235,Banking,Halden Savings,general-satisfaction,positive
R012236,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R012237,Ride Hailing,Kerbside,speed,positive
R012238,Travel Booking,Wayfare,app-website,negative
R012239,Ride Hailing,Swiftly Rides,ease-of-use,positive
R012240,Fashion,Marbrook,ease-of-use,negative
R012241,Travel Booking,Trippa,speed,positive
R012242,Price Comparison,Tallywise,app-website,positive
R012243,Fashion,Marbrook,app-website,positive
R012244,Information Technology,Ardent Systems,account-access,neutral
R012245,Fashion,Vella & Co,general-satisfaction,positive
R012246,Banking,Kestrel Bank,general-satisfaction,positive
R012247,Travel Booking,Journeo,price-value-for-money,positive
R012248,Fashion,Northerly,app-website,negative
R012249,Groceries,Larkmead Market,discounts-promotions,positive
R012250,Price Comparison,CompareHive,ease-of-use,positive
R012251,Fashion,Vella & Co,app-website,positive
R012252,Travel Booking,Journeo,reviews,positive
R012253,Banking,Northeast Bank,ease-of-use,positive
R012254,Travel Booking,Roamly,app-website,negative
R012255,Price Comparison,PricePilot,general-satisfaction,positive
R012256,Travel Booking,Roamly,app-website,negative
R012257,Trading,Quantly,competitor,positive
R012258,Groceries,Larkmead Market,app-website,positive
R012259,Banking,Vanter Financial,attitude-of-staff,negative
R012260,Groceries,Oakpan Grocers,general-satisfaction,positive
R012261,Fashion,Sable Row,app-website,positive
R012262,Fashion,Sable Row,general-satisfaction,negative
R012263,Fashion,Sable Row,general-satisfaction,positive
R012264,Fashion,Sable Row,app-website,positive
R012265,Fashion,Vella & Co,competitor,positive
R012266,Price Comparison,CompareHive,speed,positive
R012267,Price Comparison,PricePilot,general-satisfaction,positive
R012268,Banking,Halden Savings,ease-of-use,positive
R012269,Travel Booking,Wayfare,price-value-for-money,positive
R012270,Travel Booking,Journeo,speed,positive
R012271,Price Comparison,CompareHive,price-value-for-money,positive
R012272,Streaming,Lumora,app-website,neutral
R012273,Banking,Northeast Bank,app-website,positive
R012274,Groceries,Larkmead Market,price-value-for-money,positive
R012275,Travel Booking,Roamly,account-access,negative
R012276,Travel Booking,Roamly,app-website,negative
R012277,Trading,Quantly,ease-of-use,positive
R012278,Trading,Quantly,app-website,negative
R012279,Trading,Investa,app-website,positive
R012280,Travel Booking,Wayfare,speed,positive
R012281,Travel Booking,Journeo,attitude-of-staff,negative
R012282,Fashion,Northerly,ease-of-use,positive
R012283,Trading,Investa,ease-of-use,positive
R012284,Fashion,Vella & Co,speed,positive
R012285,Banking,Kestrel Bank,ease-of-use,positive
R012286,Price Comparison,PricePilot,general-satisfaction,positive
R012287,Fashion,Sable Row,general-satisfaction,positive
R012288,Trading,Quantly,ease-of-use,positive
R012289,Consulting,Merrow & Pike,account-access,negative
R012290,Ride Hailing,Zeta Cabs,general-satisfaction,negative
R012291,Fashion,Northerly,ease-of-use,positive
R012292,Trading,Investa,app-website,negative
R012293,Fashion,Sable Row,app-website,negative
R012294,Fashion,Vella & Co,speed,positive
R012295,Trading,Investa,speed,positive
R012296,Travel Booking,Roamly,reviews,positive
R012297,Banking,Northeast Bank,general-satisfaction,positive
R012298,Trading,Quantly,price-value-for-money,positive
R012299,Travel Booking,Wayfare,email,negative
R012300,Price Comparison,Tallywise,attitude-of-staff,positive
R012301,Price Comparison,PricePilot,ease-of-use,positive
R012302,Price Comparison,CompareHive,ease-of-use,positive
R012303,Fashion,Vella & Co,general-satisfaction,positive
R012304,Groceries,Larkmead Market,ease-of-use,positive
R012305,Fashion,Northerly,app-website,positive
R012306,Travel Booking,Journeo,speed,positive
R012307,Banking,Kestrel Bank,account-access,positive
R012308,Banking,Halden Savings,ease-of-use,negative
R012309,Trading,Investa,app-website,positive
R012310,Groceries,Larkmead Market,general-satisfaction,negative
R012311,Banking,Kestrel Bank,general-satisfaction,positive
R012312,Price Comparison,PricePilot,attitude-of-staff,positive
R012313,Price Comparison,Tallywise,general-satisfaction,positive
R012314,Price Comparison,CompareHive,attitude-of-staff,positive
R012315,Groceries,Larkmead Market,competitor,neutral
R012316,Banking,Northeast Bank,ease-of-use,negative
R012317,Fashion,Marbrook,speed,positive
R012318,Travel Booking,Wayfare,app-website,negative
R012319,Banking,Vanter Financial,speed,positive
R012320,Travel Booking,Trippa,app-website,negative
R012321,Groceries,Larkmead Market,ease-of-use,negative
R012322,Consulting,Castellan Partners,account-access,negative
R012323,Groceries,Oakpan Grocers,account-access,negative
R012324,Price Comparison,CompareHive,ease-of-use,positive
R012325,Fashion,Northerly,general-satisfaction,positive
R012326,Price Comparison,Tallywise,app-website,negative
R012327,Groceries,Oakpan Grocers,ease-of-use,negative
R012328,Fashion,Northerly,competitor,positive
R012329,Banking,Kestrel Bank,ease-of-use,negative
R012330,Banking,Halden Savings,ease-of-use,negative
R012331,Travel Booking,Trippa,email,negative
R012332,Price Comparison,PricePilot,attitude-of-staff,positive
R012333,Fashion,Marbrook,app-website,negative
R012334,Fashion,Marbrook,price-value-for-money,negative
R012335,Travel Booking,Roamly,app-website,positive
R012336,Fashion,Vella & Co,app-website,positive
R012337,Groceries,Larkmead Market,speed,negative
R012338,Price Comparison,CompareHive,ease-of-use,positive
R012339,Fashion,Marbrook,app-website,negative
R012340,Trading,Quantly,account-access,negative
R012341,Fashion,Northerly,speed,positive
R012342,Fashion,Sable Row,app-website,positive
R012343,Fashion,Sable Row,speed,negative
R012344,Fashion,Marbrook,app-website,positive
R012345,Banking,Vanter Financial,ease-of-use,positive
R012346,Trading,Investa,app-website,positive
R012347,Fashion,Sable Row,general-satisfaction,positive
R012348,Travel Booking,Wayfare,general-satisfaction,positive
R012349,Trading,Investa,phone,positive
R012350,Banking,Halden Savings,general-satisfaction,positive
R012351,Banking,Vanter Financial,app-website,neutral
R012352,Groceries,Larkmead Market,general-satisfaction,negative
R012353,Fashion,Vella & Co,phone,negative
R012354,Fashion,Northerly,general-satisfaction,positive
R012355,Trading,Quantly,app-website,positive
R012356,Information Technology,Ardent Systems,account-access,negative
R012357,Fashion,Sable Row,general-satisfaction,positive
R012358,Price Comparison,PricePilot,price-value-for-money,positive
R012359,Trading,Investa,app-website,positive
R012360,Travel Booking,Wayfare,email,negative
R012361,Ride Hailing,Kerbside,account-access,negative
R012362,Travel Booking,Journeo,app-website,positive
R012363,Fashion,Northerly,competitor,positive
R012364,Fashion,Marbrook,speed,positive
R012365,Fashion,Vella & Co,speed,positive
R012366,Fashion,Vella & Co,general-satisfaction,positive
R012367,Fashion,Marbrook,app-website,positive
R012368,Banking,Halden Savings,price-value-for-money,negative
R012369,Groceries,Freshbury,ease-of-use,positive
R012370,Fashion,Marbrook,email,negative
R012371,Price Comparison,PricePilot,price-value-for-money,positive
R012372,Groceries,Freshbury,app-website,positive
R012373,Fashion,Vella & Co,attitude-of-staff,positive
R012374,Banking,Vanter Financial,account-access,neutral
R012375,Fashion,Northerly,ease-of-use,positive
R012376,Information Technology,Corvex IT,app-website,neutral
R012377,Streaming,Streamly,app-website,positive
R012378,Fashion,Marbrook,general-satisfaction,positive
R012379,Trading,Quantly,general-satisfaction,positive
R012380,Fashion,Vella & Co,app-website,positive
R012381,Price Comparison,PricePilot,price-value-for-money,positive
R012382,Banking,Halden Savings,account-access,negative
R012383,Price Comparison,PricePilot,attitude-of-staff,positive
R012384,Fashion,Sable Row,attitude-of-staff,negative
R012385,Fashion,Northerly,phone,negative
R012386,Fashion,Sable Row,discounts-promotions,positive
R012387,Banking,Vanter Financial,app-website,positive
R012388,Trading,Investa,phone,negative
R012389,Fashion,Vella & Co,app-website,positive
R012390,Fashion,Sable Row,ease-of-use,positive
R012391,Fashion,Northerly,general-satisfaction,positive
R012392,Fashion,Northerly,app-website,positive
R012393,Price Comparison,PricePilot,price-value-for-money,positive
R012394,Fashion,Marbrook,app-website,positive
R012395,Groceries,Larkmead Market,discounts-promotions,positive
R012396,Fashion,Marbrook,ease-of-use,positive
R012397,Ride Hailing,Zeta Cabs,general-satisfaction,negative
R012398,Consulting,Castellan Partners,account-access,negative
R012399,Travel Booking,Trippa,general-satisfaction,negative
R012400,Banking,Northeast Bank,general-satisfaction,positive
R012401,Travel Booking,Journeo,general-satisfaction,negative
R012402,Ride Hailing,Zeta Cabs,app-website,negative
R012403,Fashion,Vella & Co,general-satisfaction,positive
R012404,Fashion,Marbrook,reviews,positive
R012405,Trading,Quantly,attitude-of-staff,positive
R012406,Fashion,Sable Row,general-satisfaction,positive
R012407,Groceries,Larkmead Market,app-website,negative
R012408,Fashion,Sable Row,general-satisfaction,positive
R012409,Fashion,Marbrook,app-website,positive
R012410,Fashion,Sable Row,app-website,positive
R012411,Groceries,Freshbury,ease-of-use,negative
R012412,Fashion,Sable Row,general-satisfaction,positive
R012413,Fashion,Marbrook,speed,positive
R012414,Groceries,Oakpan Grocers,discounts-promotions,positive
R012415,Travel Booking,Journeo,discounts-promotions,positive
R012416,Groceries,Larkmead Market,app-website,positive
R012417,Groceries,Larkmead Market,app-website,positive
R012418,Price Comparison,Tallywise,attitude-of-staff,positive
R012419,Price Comparison,CompareHive,ease-of-use,positive
R012420,Fashion,Sable Row,attitude-of-staff,negative
R012421,Fashion,Sable Row,app-website,positive
R012422,Fashion,Northerly,phone,negative
R012423,Trading,Quantly,phone,negative
R012424,Price Comparison,CompareHive,price-value-for-money,positive
R012425,Banking,Northeast Bank,general-satisfaction,positive
R012426,Fashion,Northerly,discounts-promotions,positive
R012427,Streaming,Streamly,app-website,neutral
R012428,Groceries,Oakpan Grocers,attitude-of-staff,positive
R012429,Groceries,Oakpan Grocers,ease-of-use,positive
R012430,Trading,Investa,ease-of-use,positive
R012431,Information Technology,Ardent Systems,account-access,neutral
R012432,Trading,Investa,app-website,positive
R012433,Groceries,Oakpan Grocers,ease-of-use,negative
R012434,Banking,Vanter Financial,ease-of-use,positive
R012435,Fashion,Marbrook,general-satisfaction,positive
R012436,Groceries,Oakpan Grocers,competitor,negative
R012437,Fashion,Sable Row,reviews,negative
R012438,Price Comparison,Tallywise,attitude-of-staff,positive
R012439,Banking,Vanter Financial,competitor,positive
R012440,Fashion,Northerly,general-satisfaction,positive
R012441,Fashion,Sable Row,general-satisfaction,positive
R012442,Banking,Northeast Bank,ease-of-use,positive
R012443,Groceries,Freshbury,speed,negative
R012444,Fashion,Northerly,reviews,negative
R012445,Streaming,Streamly,app-website,neutral
R012446,Groceries,Freshbury,ease-of-use,positive
R012447,Fashion,Vella & Co,price-value-for-money,negative
R012448,Ride Hailing,Kerbside,ease-of-use,neutral
R012449,Groceries,Larkmead Market,discounts-promotions,positive
R012450,Fashion,Vella & Co,speed,positive
R012451,Travel Booking,Roamly,app-website,positive
R012452,Consulting,Merrow & Pike,account-access,negative
R012453,Travel Booking,Trippa,app-website,positive
R012454,Trading,Northpeak Trading,phone,positive
R012455,Price Comparison,PricePilot,attitude-of-staff,positive
R012456,Trading,Quantly,ease-of-use,positive
R012457,Fashion,Sable Row,general-satisfaction,positive
R012458,Banking,Kestrel Bank,general-satisfaction,positive
R012459,Ride Hailing,Kerbside,email,negative
R012460,Fashion,Sable Row,discounts-promotions,positive
R012461,Travel Booking,Journeo,reviews,positive
R012462,Streaming,Pinecast,account-access,negative
R012463,Banking,Vanter Financial,ease-of-use,negative
R012464,Ride Hailing,Kerbside,attitude-of-staff,negative
R012465,Fashion,Sable Row,general-satisfaction,positive
R012466,Fashion,Northerly,ease-of-use,positive
R012467,Information Technology,Corvex IT,app-website,neutral
R012468,Price Comparison,Tallywise,price-value-for-money,positive
R012469,Fashion,Northerly,ease-of-use,positive
R012470,Price Comparison,PricePilot,discounts-promotions,negative
R012471,Groceries,Freshbury,ease-of-use,positive
R012472,Fashion,Northerly,speed,positive
R012473,Price Comparison,PricePilot,account-access,negative
R012474,Fashion,Vella & Co,app-website,negative
R012475,Travel Booking,Trippa,general-satisfaction,positive
R012476,Fashion,Sable Row,general-satisfaction,positive
R012477,Fashion,Sable Row,general-satisfaction,positive
R012478,Groceries,Freshbury,app-website,positive
R012479,Trading,Investa,attitude-of-staff,neutral
R012480,Trading,Quantly,app-website,positive
R012481,Banking,Vanter Financial,ease-of-use,positive
R012482,Groceries,Larkmead Market,discounts-promotions,positive
R012483,Groceries,Larkmead Market,discounts-promotions,positive
R012484,Fashion,Vella & Co,general-satisfaction,positive
R012485,Information Technology,Bluepath Technologies,app-website,neutral
R012486,Fashion,Sable Row,general-satisfaction,positive
R012487,Travel Booking,Journeo,app-website,negative
R012488,Fashion,Sable Row,phone,positive
R012489,Banking,Kestrel Bank,speed,positive
R012490,Travel Booking,Roamly,app-website,positive
R012491,Banking,Kestrel Bank,ease-of-use,positive
R012492,Ride Hailing,Kerbside,app-website,negative
R012493,Travel Booking,Wayfare,general-satisfaction,positive
R012494,Ride Hailing,Kerbside,price-value-for-money,negative
R012495,Groceries,Oakpan Grocers,ease-of-use,positive
R012496,Ride Hailing,Swiftly Rides,attitude-of-staff,negative
R012497,Fashion,Sable Row,phone,negative
R012498,Travel Booking,Journeo,speed,positive
R012499,Price Comparison,Tallywise,app-website,negative
R012500,Fashion,Northerly,speed,positive
R012501,Fashion,Northerly,speed,neutral
R012502,Trading,Investa,attitude-of-staff,positive
R012503,Trading,Investa,app-website,positive
R012504,Travel Booking,Wayfare,general-satisfaction,positive
R012505,Groceries,Larkmead Market,price-value-for-money,positive
R012506,Groceries,Freshbury,price-value-for-money,positive
R012507,Fashion,Marbrook,competitor,positive
R012508,Price Comparison,CompareHive,price-value-for-money,negative
R012509,Banking,Kestrel Bank,account-access,negative
R012510,Fashion,Marbrook,app-website,positive
R012511,Ride Hailing,Zeta Cabs,app-website,negative
R012512,Price Comparison,Tallywise,general-satisfaction,negative
R012513,Information Technology,Ardent Systems,app-website,negative
R012514,Groceries,Larkmead Market,ease-of-use,negative
R012515,Trading,Quantly,general-satisfaction,positive
R012516,Price Comparison,CompareHive,phone,positive
R012517,Trading,Northpeak Trading,competitor,positive
R012518,Fashion,Northerly,speed,positive
R012519,Banking,Vanter Financial,general-satisfaction,negative
R012520,Banking,Northeast Bank,general-satisfaction,positive
R012521,Fashion,Marbrook,discounts-promotions,negative
R012522,Information Technology,Ardent Systems,account-access,neutral
R012523,Banking,Vanter Financial,account-access,negative
R012524,Banking,Vanter Financial,competitor,positive
R012525,Trading,Investa,ease-of-use,positive
R012526,Banking,Vanter Financial,app-website,positive
R012527,Banking,Northeast Bank,ease-of-use,negative
R012528,Banking,Halden Savings,ease-of-use,positive
R012529,Price Comparison,Tallywise,general-satisfaction,positive
R012530,Fashion,Vella & Co,attitude-of-staff,positive
R012531,Trading,Investa,speed,negative
R012532,Banking,Vanter Financial,attitude-of-staff,negative
R012533,Fashion,Sable Row,app-website,negative
R012534,Travel Booking,Journeo,app-website,positive
R012535,Banking,Vanter Financial,general-satisfaction,positive
R012536,Fashion,Marbrook,general-satisfaction,positive
R012537,Travel Booking,Roamly,app-website,positive
R012538,Travel Booking,Journeo,app-website,positive
R012539,Price Comparison,CompareHive,attitude-of-staff,positive
R012540,Fashion,Sable Row,speed,negative
R012541,Fashion,Marbrook,app-website,positive
R012542,Trading,Investa,ease-of-use,positive
R012543,Travel Booking,Wayfare,email,negative
R012544,Groceries,Larkmead Market,ease-of-use,negative
R012545,Groceries,Freshbury,attitude-of-staff,positive
R012546,Banking,Kestrel Bank,general-satisfaction,positive
R012547,Fashion,Northerly,speed,negative
R012548,Fashion,Marbrook,speed,positive
R012549,Groceries,Larkmead Market,general-satisfaction,negative
R012550,Travel Booking,Wayfare,email,negative
R012551,Price Comparison,CompareHive,ease-of-use,positive
R012552,Fashion,Northerly,attitude-of-staff,negative
R012553,Trading,Investa,app-website,positive
R012554,Price Comparison,CompareHive,attitude-of-staff,negative
R012555,Trading,Investa,app-website,positive
R012556,Travel Booking,Journeo,app-website,negative
R012557,Fashion,Sable Row,general-satisfaction,negative
R012558,Travel Booking,Roamly,general-satisfaction,positive
R012559,Ride Hailing,Kerbside,app-website,positive
R012560,Fashion,Vella & Co,general-satisfaction,positive
R012561,Price Comparison,Tallywise,attitude-of-staff,negative
R012562,Banking,Vanter Financial,attitude-of-staff,negative
R012563,Groceries,Freshbury,app-website,negative
R012564,Travel Booking,Wayfare,reviews,negative
R012565,Fashion,Northerly,general-satisfaction,positive
R012566,Price Comparison,Tallywise,general-satisfaction,positive
R012567,Information Technology,Ardent Systems,account-access,negative
R012568,Banking,Kestrel Bank,speed,positive
R012569,Price Comparison,Tallywise,price-value-for-money,positive
R012570,Travel Booking,Trippa,email,negative
R012571,Fashion,Sable Row,app-website,positive
R012572,Trading,Investa,ease-of-use,positive
R012573,Price Comparison,Tallywise,discounts-promotions,negative
R012574,Groceries,Oakpan Grocers,general-satisfaction,positive
R012575,Fashion,Northerly,discounts-promotions,positive
R012576,Price Comparison,Tallywise,general-satisfaction,positive
R012577,Price Comparison,Tallywise,discounts-promotions,positive
R012578,Groceries,Oakpan Grocers,ease-of-use,negative
R012579,Groceries,Larkmead Market,app-website,negative
R012580,Trading,Quantly,app-website,positive
R012581,Price Comparison,CompareHive,general-satisfaction,negative
R012582,Ride Hailing,Swiftly Rides,account-access,negative
R012583,Travel Booking,Roamly,app-website,negative
R012584,Fashion,Sable Row,app-website,positive
R012585,Banking,Northeast Bank,app-website,positive
R012586,Groceries,Larkmead Market,discounts-promotions,negative
R012587,Price Comparison,CompareHive,account-access,positive
R012588,Price Comparison,CompareHive,competitor,positive
R012589,Consulting,Castellan Partners,account-access,neutral
R012590,Price Comparison,Tallywise,app-website,positive
R012591,Price Comparison,CompareHive,speed,positive
R012592,Price Comparison,PricePilot,account-access,negative
R012593,Groceries,Larkmead Market,ease-of-use,negative
R012594,Fashion,Marbrook,competitor,positive
R012595,Fashion,Northerly,discounts-promotions,positive
R012596,Travel Booking,Wayfare,general-satisfaction,positive
R012597,Ride Hailing,Kerbside,app-website,neutral
R012598,Groceries,Freshbury,app-website,negative
R012599,Travel Booking,Roamly,price-value-for-money,negative
R012600,Groceries,Oakpan Grocers,speed,positive
R012601,Banking,Northeast Bank,price-value-for-money,positive
R012602,Price Comparison,PricePilot,price-value-for-money,positive
R012603,Banking,Halden Savings,price-value-for-money,negative
R012604,Fashion,Vella & Co,app-website,positive
R012605,Banking,Northeast Bank,app-website,negative
R012606,Fashion,Northerly,attitude-of-staff,positive
R012607,Groceries,Freshbury,app-website,positive
R012608,Information Technology,Corvex IT,account-access,neutral
R012609,Price Comparison,PricePilot,price-value-for-money,positive
R012610,Travel Booking,Trippa,app-website,positive
R012611,Trading,Northpeak Trading,price-value-for-money,positive
R012612,Fashion,Vella & Co,general-satisfaction,positive
R012613,Trading,Quantly,attitude-of-staff,positive
R012614,Groceries,Larkmead Market,speed,negative
R012615,Groceries,Larkmead Market,ease-of-use,negative
R012616,Fashion,Northerly,app-website,negative
R012617,Streaming,Streamly,app-website,neutral
R012618,Groceries,Oakpan Grocers,attitude-of-staff,neutral
R012619,Fashion,Sable Row,general-satisfaction,negative
R012620,Information Technology,Corvex IT,app-website,neutral
R012621,Trading,Northpeak Trading,general-satisfaction,positive
R012622,Streaming,Streamly,account-access,neutral
R012623,Price Comparison,PricePilot,app-website,negative
R012624,Fashion,Vella & Co,app-website,positive
R012625,Information Technology,Ardent Systems,account-access,neutral
R012626,Travel Booking,Journeo,general-satisfaction,positive
R012627,Groceries,Oakpan Grocers,ease-of-use,negative
R012628,Groceries,Freshbury,app-website,positive
R012629,Travel Booking,Trippa,email,positive
R012630,Travel Booking,Wayfare,ease-of-use,positive
R012631,Price Comparison,PricePilot,attitude-of-staff,positive
R012632,Travel Booking,Journeo,app-website,positive
R012633,Ride Hailing,Kerbside,price-value-for-money,negative
R012634,Trading,Investa,ease-of-use,positive
R012635,Trading,Investa,ease-of-use,positive
R012636,Banking,Vanter Financial,app-website,negative
R012637,Ride Hailing,Swiftly Rides,email,positive
R012638,Fashion,Northerly,ease-of-use,positive
R012639,Price Comparison,CompareHive,general-satisfaction,positive
R012640,Streaming,Streamly,app-website,neutral
R012641,Travel Booking,Wayfare,general-satisfaction,positive
R012642,Fashion,Sable Row,app-website,positive
R012643,Trading,Investa,price-value-for-money,negative
R012644,Trading,Northpeak Trading,phone,positive
R012645,Fashion,Sable Row,general-satisfaction,positive
R012646,Fashion,Northerly,general-satisfaction,positive
R012647,Streaming,Pinecast,discounts-promotions,neutral
R012648,Travel Booking,Roamly,app-website,positive
R012649,Fashion,Northerly,general-satisfaction,positive
R012650,Trading,Quantly,app-website,negative
R012651,Fashion,Marbrook,app-website,positive
R012652,Trading,Quantly,competitor,negative
R012653,Price Comparison,CompareHive,price-value-for-money,positive
R012654,Price Comparison,CompareHive,general-satisfaction,negative
R012655,Travel Booking,Journeo,account-access,negative
R012656,Price Comparison,CompareHive,ease-of-use,positive
R012657,Banking,Halden Savings,ease-of-use,positive
R012658,Groceries,Larkmead Market,speed,positive
R012659,Trading,Quantly,app-website,positive
R012660,Fashion,Northerly,ease-of-use,positive
R012661,Trading,Quantly,attitude-of-staff,negative
R012662,Price Comparison,CompareHive,speed,positive
R012663,Groceries,Oakpan Grocers,discounts-promotions,positive
R012664,Ride Hailing,Kerbside,attitude-of-staff,negative
R012665,Ride Hailing,Kerbside,general-satisfaction,negative
R012666,Fashion,Sable Row,attitude-of-staff,negative
R012667,Trading,Quantly,app-website,negative
R012668,Fashion,Vella & Co,price-value-for-money,negative
R012669,Travel Booking,Wayfare,attitude-of-staff,positive
R012670,Price Comparison,PricePilot,general-satisfaction,positive
R012671,Trading,Quantly,app-website,positive
R012672,Banking,Vanter Financial,account-access,neutral
R012673,Trading,Northpeak Trading,general-satisfaction,positive
R012674,Groceries,Freshbury,general-satisfaction,negative
R012675,Price Comparison,Tallywise,attitude-of-staff,positive
R012676,Price Comparison,PricePilot,ease-of-use,positive
R012677,Banking,Kestrel Bank,app-website,negative
R012678,Fashion,Northerly,price-value-for-money,positive
R012679,Price Comparison,CompareHive,app-website,negative
R012680,Banking,Kestrel Bank,ease-of-use,positive
R012681,Banking,Northeast Bank,general-satisfaction,positive
R012682,Banking,Northeast Bank,competitor,positive
R012683,Banking,Northeast Bank,general-satisfaction,positive
R012684,Fashion,Sable Row,general-satisfaction,negative
R012685,Trading,Investa,general-satisfaction,positive
R012686,Ride Hailing,Zeta Cabs,app-website,positive
R012687,Fashion,Vella & Co,attitude-of-staff,positive
R012688,Trading,Northpeak Trading,app-website,negative
R012689,Groceries,Oakpan Grocers,competitor,positive
R012690,Fashion,Vella & Co,speed,positive
R012691,Price Comparison,PricePilot,general-satisfaction,positive
R012692,Trading,Northpeak Trading,app-website,negative
R012693,Price Comparison,PricePilot,general-satisfaction,positive
R012694,Fashion,Northerly,ease-of-use,positive
R012695,Price Comparison,CompareHive,ease-of-use,positive
R012696,Fashion,Marbrook,app-website,positive
R012697,Groceries,Freshbury,app-website,negative
R012698,Trading,Quantly,ease-of-use,positive
R012699,Trading,Quantly,app-website,positive
R012700,Travel Booking,Roamly,app-website,negative
R012701,Trading,Northpeak Trading,app-website,positive
R012702,Banking,Vanter Financial,ease-of-use,positive
R012703,Trading,Northpeak Trading,app-website,negative
R012704,Trading,Quantly,general-satisfaction,positive
R012705,Fashion,Vella & Co,competitor,positive
R012706,Travel Booking,Trippa,email,negative
R012707,Banking,Kestrel Bank,competitor,negative
R012708,Travel Booking,Journeo,competitor,positive
R012709,Price Comparison,PricePilot,attitude-of-staff,positive
R012710,Fashion,Sable Row,general-satisfaction,negative
R012711,Fashion,Northerly,attitude-of-staff,negative
R012712,Price Comparison,CompareHive,phone,positive
R012713,Price Comparison,Tallywise,app-website,positive
R012714,Travel Booking,Wayfare,email,negative
R012715,Banking,Kestrel Bank,price-value-for-money,negative
R012716,Fashion,Marbrook,phone,negative
R012717,Ride Hailing,Swiftly Rides,email,positive
R012718,Fashion,Marbrook,competitor,positive
R012719,Travel Booking,Journeo,general-satisfaction,positive
R012720,Ride Hailing,Zeta Cabs,ease-of-use,negative
R012721,Groceries,Larkmead Market,ease-of-use,negative
R012722,Fashion,Sable Row,general-satisfaction,positive
R012723,Banking,Halden Savings,speed,positive
R012724,Banking,Vanter Financial,app-website,positive
R012725,Information Technology,Ardent Systems,account-access,negative
R012726,Travel Booking,Wayfare,app-website,negative
R012727,Banking,Northeast Bank,speed,negative
R012728,Groceries,Freshbury,general-satisfaction,positive
R012729,Trading,Quantly,ease-of-use,positive
R012730,Price Comparison,PricePilot,general-satisfaction,positive
R012731,Price Comparison,PricePilot,ease-of-use,positive
R012732,Fashion,Vella & Co,general-satisfaction,positive
R012733,Ride Hailing,Swiftly Rides,speed,negative
R012734,Banking,Vanter Financial,app-website,positive
R012735,Travel Booking,Journeo,reviews,positive
R012736,Price Comparison,CompareHive,speed,positive
R012737,Banking,Kestrel Bank,general-satisfaction,positive
R012738,Banking,Kestrel Bank,ease-of-use,positive
R012739,Fashion,Marbrook,speed,positive
R012740,Trading,Quantly,attitude-of-staff,positive
R012741,Fashion,Marbrook,speed,positive
R012742,Price Comparison,Tallywise,speed,positive
R012743,Streaming,Streamly,account-access,negative
R012744,Fashion,Sable Row,app-website,positive
R012745,Streaming,Streamly,account-access,neutral
R012746,Fashion,Vella & Co,discounts-promotions,positive
R012747,Travel Booking,Trippa,app-website,positive
R012748,Trading,Northpeak Trading,phone,positive
R012749,Travel Booking,Journeo,competitor,positive
R012750,Price Comparison,PricePilot,email,negative
R012751,Banking,Vanter Financial,app-website,neutral
R012752,Groceries,Freshbury,app-website,negative
R012753,Banking,Kestrel Bank,attitude-of-staff,negative
R012754,Trading,Investa,attitude-of-staff,negative
R012755,Groceries,Freshbury,ease-of-use,positive
R012756,Price Comparison,PricePilot,general-satisfaction,positive
R012757,Travel Booking,Trippa,general-satisfaction,positive
R012758,Banking,Kestrel Bank,attitude-of-staff,negative
R012759,Groceries,Larkmead Market,speed,negative
R012760,Fashion,Northerly,discounts-promotions,negative
R012761,Fashion,Northerly,general-satisfaction,positive
R012762,Fashion,Vella & Co,general-satisfaction,positive
R012763,Travel Booking,Journeo,account-access,negative
R012764,Banking,Northeast Bank,app-website,positive
R012765,Fashion,Northerly,ease-of-use,positive
R012766,Trading,Quantly,account-access,negative
R012767,Trading,Investa,general-satisfaction,negative
R012768,Banking,Halden Savings,price-value-for-money,negative
R012769,Trading,Quantly,price-value-for-money,positive
R012770,Groceries,Freshbury,general-satisfaction,positive
