review_id,industry,org,aspect,sentiment
R024589,Groceries,Larkmead Market,reviews,negative
R024590,Groceries,Larkmead Market,attitude-of-staff,negative
R024591,Streaming,Streamly,email,negative
R024592,Trading,Investa,general-satisfaction,positive
R024593,Information Technology,Ardent Systems,reviews,positive
R024594,Travel Booking,Journeo,phone,negative
R024595,Groceries,Larkmead Market,ease-of-use,positive
R024596,Banking,Kestrel Bank,speed,positive
R024597,Banking,Vanter Financial,reviews,negative
R024598,Consulting,Alderline Advisory,attitude-of-staff,positive
R024599,Streaming,Lumora,ease-of-use,positive
R024600,Price Comparison,PricePilot,email,negative
R024601,Travel Booking,Trippa,email,negative
R024602,Travel Booking,Trippa,phone,negative
R024603,Information Technology,Corvex IT,speed,positive
R024604,Groceries,Oakpan Grocers,attitude-of-staff,positive
R024605,Travel Booking,Trippa,app-website,positive
R024606,Fashion,Vella & Co,general-satisfaction,positive
R024607,Fashion,Vella & Co,competitor,positive
R024608,Travel Booking,Journeo,general-satisfaction,positive
R024609,Fashion,Sable Row,attitude-of-staff,negative
R024610,Information Technology,Bluepath Technologies,email,negative
R024611,Fashion,Sable Row,ease-of-use,positive
R024612,Travel Booking,Roamly,email,negative
R024613,Banking,Halden Savings,attitude-of-staff,negative
R024614,Groceries,Oakpan Grocers,competitor,positive
R024615,Groceries,Freshbury,app-website,negative
R024616,Ride Hailing,Kerbside,general-satisfaction,positive
R024617,Consulting,Alderline Advisory,app-website,negative
R024618,Streaming,Pinecast,ease-of-use,negative
R024619,Fashion,Northerly,attitude-of-staff,negative
R024620,Banking,Kestrel Bank,account-access,negative
R024621,Banking,Kestrel Bank,ease-of-use,positive
R024622,Fashion,Marbrook,price-value-for-money,positive
R024623,Fashion,Sable Row,speed,positive
R024624,Trading,Northpeak Trading,app-website,positive
R024625,Price Comparison,CompareHive,general-satisfaction,positive
R024626,Trading,Northpeak Trading,reviews,negative
R024627,Banking,Kestrel Bank,app-website,neutral
R024628,Travel Booking,Roamly,reviews,negative
R024629,Information Technology,Corvex IT,attitude-of-staff,positive
R024630,Trading,Quantly,app-website,positive
R024631,Travel Booking,Wayfare,attitude-of-staff,positive
R024632,Fashion,Marbrook,general-satisfaction,positive
R024633,Fashion,Sable Row,app-website,positive
R024634,Ride Hailing,Kerbside,speed,positive
R024635,Groceries,Oakpan Grocers,discounts-promotions,negative
R024636,Fashion,Marbrook,email,negative
R024637,Fashion,Northerly,general-satisfaction,positive
R024638,Groceries,Oakpan Grocers,general-satisfaction,positive
R024639,Ride Hailing,Swiftly Rides,ease-of-use,negative
R024640,Banking,Halden Savings,general-satisfaction,positive
R024641,Information Technology,Ardent Systems,phone,negative
R024642,Groceries,Oakpan Grocers,account-access,negative
R024643,Travel Booking,Trippa,discounts-promotions,negative
R024644,Price Comparison,Tallywise,general-satisfaction,positive
R024645,Information Technology,Ardent Systems,competitor,negative
R024646,Groceries,Larkmead Market,general-satisfaction,positive
R024647,Ride Hailing,Zeta Cabs,attitude-of-staff,negative
R024648,Streaming,Streamly,email,negative
R024649,Trading,Investa,ease-of-use,positive
R024650,Streaming,Lumora,app-website,neutral
R024651,Travel Booking,Trippa,competitor,positive
R024652,Information Technology,Bluepath Technologies,app-website,positive
R024653,Fashion,Vella & Co,discounts-promotions,negative
R024654,Fashion,Vella & Co,reviews,positive
R024655,Information Technology,Ardent Systems,attitude-of-staff,negative
R024656,Streaming,Pinecast,email,negative
R024657,Trading,Northpeak Trading,general-satisfaction,positive
R024658,Travel Booking,Journeo,ease-of-use,negative
R024659,Ride Hailing,Kerbside,email,negative
R024660,Streaming,Pinecast,attitude-of-staff,negative
R024661,Fashion,Marbrook,reviews,negative
R024662,Trading,Northpeak Trading,speed,positive
R024663,Fashion,Vella & Co,speed,positive
R024664,Groceries,Oakpan Grocers,price-value-for-money,positive
R024665,Ride Hailing,Kerbside,email,negative
R024666,Groceries,Larkmead Market,email,negative
R024667,Travel Booking,Wayfare,competitor,positive
R024668,Streaming,Lumora,reviews,positive
R024669,Ride Hailing,Zeta Cabs,discounts-promotions,negative
R024670,Travel Booking,Trippa,email,negative
R024671,Banking,Vanter Financial,speed,positive
R024672,Banking,Vanter Financial,app-website,neutral
R024673,Trading,Northpeak Trading,general-satisfaction,positive
R024674,Consulting,Merrow & Pike,price-value-for-money,negative
R024675,Streaming,Pinecast,speed,positive
R024676,Travel Booking,Roamly,ease-of-use,positive
R024677,Price Comparison,Tallywise,attitude-of-staff,positive
R024678,Fashion,Northerly,attitude-of-staff,positive
R024679,Information Technology,Corvex IT,ease-of-use,positive
R024680,Consulting,Alderline Advisory,app-website,negative
R024681,Banking,Halden Savings,speed,positive
R024682,Trading,Quantly,reviews,negative
R024683,Trading,Quantly,general-satisfaction,positive
R024684,Banking,Kestrel Bank,ease-of-use,positive
R024685,Banking,Northeast Bank,general-satisfaction,positive
R024686,Trading,Northpeak Trading,competitor,negative
R024687,Trading,Investa,discounts-promotions,positive
R024688,Trading,Quantly,app-website,negative
R024689,Price Comparison,CompareHive,price-value-for-money,positive
R024690,Price Comparison,Tallywise,competitor,positive
R024691,Fashion,Marbrook,general-satisfaction,positive
R024692,Consulting,Alderline Advisory,attitude-of-staff,positive
R024693,Groceries,Larkmead Market,reviews,negative
R024694,Fashion,Sable Row,general-satisfaction,negative
R024695,Price Comparison,PricePilot,attitude-of-staff,positive
R024696,Fashion,Sable Row,ease-of-use,positive
R024697,Fashion,Northerly,speed,positive
R024698,Banking,Northeast Bank,reviews,positive
R024699,Price Comparison,CompareHive,competitor,positive
R024700,Fashion,Sable Row,attitude-of-staff,negative
R024701,Groceries,Larkmead Market,app-website,positive
R024702,Consulting,Castellan Partners,attitude-of-staff,negative
R024703,Travel Booking,Trippa,competitor,negative
R024704,Trading,Northpeak Trading,speed,negative
R024705,Fashion,Northerly,ease-of-use,positive
R024706,Price Comparison,CompareHive,ease-of-use,positive
R024707,Fashion,Northerly,account-access,negative
R024708,Fashion,Northerly,general-satisfaction,positive
R024709,Groceries,Oakpan Grocers,app-website,negative
R024710,Fashion,Northerly,app-website,positive
R024711,Groceries,Oakpan Grocers,app-website,negative
R024712,Consulting,Merrow & Pike,ease-of-use,positive
R024713,Trading,Northpeak Trading,account-access,negative
R024714,Streaming,Streamly,email,negative
R024715,Banking,Kestrel Bank,competitor,positive
R024716,Price Comparison,PricePilot,competitor,positive
R024717,Groceries,Larkmead Market,attitude-of-staff,positive
R024718,Travel Booking,Wayfare,reviews,negative
R024719,Banking,Northeast Bank,app-website,positive
R024720,Ride Hailing,Kerbside,discounts-promotions,negative
R024721,Trading,Quantly,competitor,positive
R024722,Information Technology,Ardent Systems,competitor,positive
R024723,Travel Booking,Journeo,speed,positive
R024724,Trading,Investa,ease-of-use,negative
R024725,Price Comparison,Tallywise,competitor,positive
R024726,Consulting,Castellan Partners,account-access,neutral
R024727,Groceries,Freshbury,email,negative
R024728,Travel Booking,Wayfare,account-access,negative
R024729,Price Comparison,CompareHive,account-access,negative
R024730,Banking,Vanter Financial,ease-of-use,positive
R024731,Travel Booking,Trippa,ease-of-use,positive
R024732,Groceries,Oakpan Grocers,app-website,positive
R024733,Consulting,Alderline Advisory,reviews,negative
R024734,Fashion,Northerly,app-website,positive
R024735,Travel Booking,Roamly,account-access,negative
R024736,Consulting,Castellan Partners,general-satisfaction,positive
R024737,Trading,Investa,app-website,positive
R024738,Price Comparison,PricePilot,general-satisfaction,positive
R024739,Information Technology,Corvex IT,speed,negative
R024740,Information Technology,Bluepath Technologies,general-satisfaction,positive
R024741,Banking,Kestrel Bank,ease-of-use,positive
R024742,Travel Booking,Roamly,competitor,negative
R024743,Groceries,Larkmead Market,account-access,neutral
R024744,Ride Hailing,Zeta Cabs,price-value-for-money,negative
R024745,Streaming,Pinecast,discounts-promotions,negative
R024746,Streaming,Pinecast,attitude-of-staff,negative
R024747,Groceries,Larkmead Market,phone,negative
R024748,Consulting,Castellan Partners,competitor,negative
R024749,Fashion,Vella & Co,general-satisfaction,positive
R024750,Fashion,Marbrook,speed,negative
R024751,Banking,Vanter Financial,account-access,positive
R024752,Groceries,Larkmead Market,price-value-for-money,positive
R024753,Trading,Investa,ease-of-use,positive
R024754,Banking,Halden Savings,general-satisfaction,positive
R024755,Fashion,Sable Row,price-value-for-money,positive
R024756,Consulting,Castellan Partners,app-website,negative
R024757,Streaming,Streamly,email,negative
R024758,Banking,Northeast Bank,discounts-promotions,negative
R024759,Fashion,Sable Row,general-satisfaction,positive
R024760,Travel Booking,Journeo,discounts-promotions,negative
R024761,Fashion,Sable Row,competitor,positive
R024762,Banking,Halden Savings,attitude-of-staff,negative
R024763,Fashion,Sable Row,price-value-for-money,negative
R024764,Trading,Northpeak Trading,ease-of-use,positive
R024765,Fashion,Vella & Co,account-access,negative
R024766,Consulting,Merrow & Pike,ease-of-use,negative
R024767,Price Comparison,CompareHive,general-satisfaction,positive
R024768,Information Technology,Bluepath Technologies,app-website,neutral
R024769,Travel Booking,Roamly,ease-of-use,positive
R024770,Fashion,Northerly,speed,positive
R024771,Information Technology,Ardent Systems,attitude-of-staff,negative
R024772,Streaming,Lumora,competitor,positive
R024773,Groceries,Oakpan Grocers,discounts-promotions,negative
R024774,Price Comparison,Tallywise,ease-of-use,positive
R024775,Price Comparison,Tallywise,ease-of-use,positive
R024776,Fashion,Vella & Co,price-value-for-money,positive
R024777,Price Comparison,Tallywise,reviews,positive
R024778,Travel Booking,Trippa,general-satisfaction,negative
R024779,Banking,Halden Savings,price-value-for-money,positive
R024780,Travel Booking,Trippa,discounts-promotions,positive
R024781,Fashion,Northerly,speed,positive
R024782,Fashion,Northerly,attitude-of-staff,positive
R024783,Travel Booking,Trippa,app-website,positive
R024784,Banking,Northeast Bank,account-access,negative
R024785,Travel Booking,Roamly,app-website,positive
R024786,Travel Booking,Trippa,general-satisfaction,positive
R024787,Groceries,Oakpan Grocers,app-website,negative
R024788,Price Comparison,PricePilot,speed,positive
R024789,Consulting,Merrow & Pike,app-website,positive
R024790,Fashion,Sable Row,ease-of-use,negative
R024791,Groceries,Oakpan Grocers,price-value-for-money,positive
R024792,Information Technology,Bluepath Technologies,ease-of-use,negative
R024793,Consulting,Alderline Advisory,email,negative
R024794,Price Comparison,CompareHive,attitude-of-staff,positive
R024795,Information Technology,Ardent Systems,general-satisfaction,positive
R024796,Banking,Northeast Bank,general-satisfaction,positive
R024797,Fashion,Marbrook,general-satisfaction,positive
R024798,Price Comparison,PricePilot,price-value-for-money,positive
R024799,Information Technology,Bluepath Technologies,account-access,negative
R024800,Trading,Investa,general-satisfaction,negative
R024801,Information Technology,Bluepath Technologies,ease-of-use,negative
R024802,Streaming,Streamly,speed,negative
R024803,Groceries,Oakpan Grocers,price-value-for-money,positive
R024804,Streaming,Streamly,phone,positive
R024805,Travel Booking,Trippa,email,negative
R024806,Consulting,Alderline Advisory,ease-of-use,positive
R024807,Price Comparison,Tallywise,app-website,negative
R024808,Information Technology,Bluepath Technologies,speed,negative
R024809,Consulting,Castellan Partners,price-value-for-money,positive
R024810,Consulting,Alderline Advisory,attitude-of-staff,positive
R024811,Consulting,Merrow & Pike,discounts-promotions,negative
R024812,Price Comparison,Tallywise,email,positive
R024813,Fashion,Vella & Co,general-satisfaction,positive
R024814,Price Comparison,CompareHive,price-value-for-money,positive
R024815,Groceries,Freshbury,ease-of-use,positive
R024816,Fashion,Vella & Co,ease-of-use,positive
R024817,Groceries,Oakpan Grocers,app-website,negative
R024818,Information Technology,Bluepath Technologies,discounts-promotions,neutral
R024819,Consulting,Castellan Partners,phone,positive
R024820,Streaming,Pinecast,app-website,neutral
R024821,Travel Booking,Trippa,general-satisfaction,positive
R024822,Groceries,Larkmead Market,general-satisfaction,positive
R024823,Fashion,Vella & Co,app-website,positive
R024824,Travel Booking,Journeo,attitude-of-staff,negative
R024825,Fashion,Northerly,speed,negative
R024826,Groceries,Freshbury,ease-of-use,positive
R024827,Ride Hailing,Swiftly Rides,speed,negative
R024828,Groceries,Larkmead Market,ease-of-use,negative
R024829,Banking,Halden Savings,app-website,positive
R024830,Trading,Investa,attitude-of-staff,positive
R024831,Banking,Vanter Financial,price-value-for-money,positive
R024832,Travel Booking,Journeo,competitor,positive
R024833,Consulting,Castellan Partners,price-value-for-money,positive
R024834,Consulting,Alderline Advisory,speed,positive
R024835,Banking,Northeast Bank,attitude-of-staff,negative
R024836,Banking,Vanter Financial,speed,positive
R024837,Streaming,Streamly,reviews,negative
R024838,Consulting,Castellan Partners,price-value-for-money,negative
R024839,Groceries,Oakpan Grocers,account-access,negative
R024840,Fashion,Sable Row,ease-of-use,positive
R024841,Consulting,Alderline Advisory,price-value-for-money,positive
R024842,Consulting,Merrow & Pike,reviews,negative
R024843,Price Comparison,CompareHive,general-satisfaction,positive
R024844,Groceries,Freshbury,speed,neutral
R024845,Banking,Northeast Bank,general-satisfaction,positive
R024846,Banking,Vanter Financial,account-access,negative
R024847,Price Comparison,Tallywise,price-value-for-money,positive
R024848,Consulting,Alderline Advisory,reviews,positive
R024849,Information Technology,Bluepath Technologies,reviews,negative
R024850,Trading,Quantly,reviews,negative
R024851,Fashion,Vella & Co,app-website,positive
R024852,Ride Hailing,Swiftly Rides,general-satisfaction,positive
R024853,Trading,Investa,phone,positive
R024854,Fashion,Marbrook,app-website,positive
R024855,Groceries,Larkmead Market,app-website,negative
R024856,Groceries,Larkmead Market,app-website,negative
R024857,Fashion,Northerly,app-website,positive
R024858,Fashion,Northerly,competitor,positive
R024859,Banking,Northeast Bank,discounts-promotions,negative
R024860,Fashion,Sable Row,ease-of-use,positive
R024861,Travel Booking,Trippa,phone,negative
R024862,Price Comparison,CompareHive,general-satisfaction,negative
R024863,Travel Booking,Roamly,discounts-promotions,positive
R024864,Trading,Investa,general-satisfaction,positive
R024865,Travel Booking,Roamly,reviews,positive
R024866,Price Comparison,CompareHive,general-satisfaction,negative
R024867,Ride Hailing,Swiftly Rides,price-value-for-money,negative
R024868,Streaming,Pinecast,attitude-of-staff,negative
R024869,Price Comparison,Tallywise,phone,positive
R024870,Groceries,Larkmead Market,app-website,negative
R024871,Consulting,Castellan Partners,price-value-for-money,negative
R024872,Groceries,Larkmead Market,attitude-of-staff,positive
R024873,Fashion,Marbrook,general-satisfaction,negative
R024874,Groceries,Larkmead Market,ease-of-use,negative
R024875,Groceries,Oakpan Grocers,ease-of-use,positive
R024876,Fashion,Marbrook,ease-of-use,positive
R024877,Fashion,Vella & Co,general-satisfaction,positive
R024878,Travel Booking,Trippa,competitor,positive
R024879,Information Technology,Ardent Systems,competitor,positive
R024880,Travel Booking,Trippa,speed,negative
R024881,Groceries,Freshbury,price-value-for-money,positive
R024882,Fashion,Vella & Co,email,negative
R024883,Banking,Northeast Bank,phone,negative
R024884,Information Technology,Ardent Systems,competitor,negative
R024885,Price Comparison,CompareHive,speed,positive
R024886,Ride Hailing,Kerbside,price-value-for-money,negative
R024887,Banking,Kestrel Bank,app-website,positive
R024888,Information Technology,Corvex IT,attitude-of-staff,negative
R024889,Fashion,Vella & Co,app-website,positive
R024890,Fashion,Marbrook,attitude-of-staff,negative
R024891,Streaming,Pinecast,competitor,positive
R024892,Travel Booking,Wayfare,account-access,neutral
R024893,Streaming,Streamly,account-access,neutral
R024894,Ride Hailing,Swiftly Rides,account-access,negative
R024895,Price Comparison,CompareHive,reviews,positive
R024896,Streaming,Streamly,discounts-promotions,neutral
R024897,Fashion,Sable Row,ease-of-use,positive
R024898,Information Technology,Ardent Systems,speed,negative
R024899,Travel Booking,Roamly,email,negative
R024900,Travel Booking,Roamly,ease-of-use,negative
R024901,Travel Booking,Journeo,attitude-of-staff,negative
R024902,Fashion,Vella & Co,price-value-for-money,positive
R024903,Travel Booking,Journeo,account-access,negative
R024904,Information Technology,Ardent Systems,phone,negative
R024905,Banking,Halden Savings,general-satisfaction,positive
R024906,Streaming,Streamly,speed,positive
R024907,Groceries,Larkmead Market,ease-of-use,negative
R024908,Fashion,Vella & Co,account-access,neutral
R024909,Trading,Northpeak Trading,app-website,positive
R024910,Streaming,Pinecast,price-value-for-money,positive
R024911,Fashion,Northerly,app-website,positive
R024912,Consulting,Alderline Advisory,general-satisfaction,positive
R024913,Streaming,Pinecast,app-website,neutral
R024914,Groceries,Oakpan Grocers,discounts-promotions,positive
R024915,Groceries,Larkmead Market,email,negative
R024916,Trading,Quantly,general-satisfaction,positive
R024917,Fashion,Vella & Co,general-satisfaction,positive
R024918,Price Comparison,Tallywise,account-access,negative
R024919,Streaming,Lumora,ease-of-use,positive
R024920,Banking,Kestrel Bank,account-access,neutral
R024921,Fashion,Northerly,app-website,positive
R024922,Fashion,Vella & Co,app-website,positive
R024923,Banking,Kestrel Bank,reviews,negative
R024924,Price Comparison,CompareHive,ease-of-use,negative
R024925,Travel Booking,Roamly,general-satisfaction,neutral
R024926,Information Technology,Ardent Systems,attitude-of-staff,positive
R024927,Fashion,Vella & Co,ease-of-use,negative
R024928,Travel Booking,Trippa,reviews,positive
R024929,Fashion,Sable Row,ease-of-use,positive
R024930,Price Comparison,Tallywise,reviews,negative
R024931,Groceries,Freshbury,phone,negative
R024932,Information Technology,Corvex IT,email,negative
R024933,Trading,Northpeak Trading,ease-of-use,positive
R024934,Fashion,Marbrook,app-website,positive
R024935,Fashion,Vella & Co,reviews,negative
R024936,Travel Booking,Roamly,email,negative
R024937,Banking,Kestrel Bank,ease-of-use,positive
R024938,Price Comparison,CompareHive,attitude-of-staff,positive
R024939,Trading,Investa,account-access,positive
R024940,Ride Hailing,Swiftly Rides,attitude-of-staff,negative
R024941,Travel Booking,Wayfare,speed,positive
R024942,Travel Booking,Journeo,general-satisfaction,positive
R024943,Streaming,Pinecast,price-value-for-money,positive
R024944,Price Comparison,PricePilot,price-value-for-money,positive
R024945,Price Comparison,PricePilot,competitor,positive
R024946,Streaming,Pinecast,ease-of-use,positive
R024947,Fashion,Vella & Co,competitor,positive
R024948,Travel Booking,Roamly,speed,positive
R024949,Trading,Investa,app-website,positive
R024950,Trading,Investa,reviews,negative
R024951,Groceries,Freshbury,price-value-for-money,positive
R024952,Trading,Investa,general-satisfaction,positive
R024953,Travel Booking,Journeo,general-satisfaction,positive
R024954,Price Comparison,CompareHive,attitude-of-staff,positive
R024955,Fashion,Northerly,general-satisfaction,positive
R024956,Fashion,Northerly,general-satisfaction,positive
R024957,Consulting,Castellan Partners,ease-of-use,positive
R024958,Streaming,Streamly,general-satisfaction,positive
R024959,Trading,Investa,general-satisfaction,positive
R024960,Price Comparison,Tallywise,discounts-promotions,positive
R024961,Groceries,Larkmead Market,app-website,negative
R024962,Streaming,Pinecast,competitor,positive
R024963,Information Technology,Bluepath Technologies,ease-of-use,positive
R024964,Streaming,Pinecast,email,negative
R024965,Information Technology,Bluepath Technologies,attitude-of-staff,positive
R024966,Fashion,Northerly,attitude-of-staff,positive
R024967,Price Comparison,PricePilot,ease-of-use,positive
R024968,Banking,Kestrel Bank,ease-of-use,positive
R024969,Trading,Investa,app-website,positive
R024970,Fashion,Vella & Co,attitude-of-staff,negative
R024971,Information Technology,Ardent Systems,competitor,positive
R024972,Banking,Halden Savings,app-website,positive
R024973,Price Comparison,CompareHive,ease-of-use,positive
R024974,Fashion,Sable Row,discounts-promotions,negative
R024975,Streaming,Streamly,email,negative
R024976,Banking,Vanter Financial,discounts-promotions,negative
R024977,Consulting,Castellan Partners,competitor,positive
R024978,Trading,Northpeak Trading,competitor,positive
R024979,Price Comparison,PricePilot,general-satisfaction,positive
R024980,Travel Booking,Journeo,email,negative
R024981,Banking,Halden Savings,attitude-of-staff,negative
R024982,Fashion,Sable Row,general-satisfaction,negative
R024983,Fashion,Sable Row,account-access,negative
R024984,Fashion,Vella & Co,app-website,positive
R024985,Travel Booking,Trippa,reviews,positive
R024986,Information Technology,Ardent Systems,reviews,positive
R024987,Travel Booking,Trippa,email,negative
R024988,Fashion,Sable Row,general-satisfaction,positive
R024989,Consulting,Alderline Advisory,attitude-of-staff,positive
R024990,Banking,Halden Savings,attitude-of-staff,negative
R024991,Travel Booking,Wayfare,account-access,negative
R024992,Trading,Investa,ease-of-use,positive
R024993,Streaming,Pinecast,app-website,positive
R024994,Fashion,Marbrook,ease-of-use,positive
R024995,Banking,Vanter Financial,general-satisfaction,positive
R024996,Price Comparison,PricePilot,app-website,negative
R024997,Banking,Halden Savings,competitor,negative
R024998,Fashion,Northerly,speed,positive
R024999,Price Comparison,PricePilot,general-satisfaction,positive
R025000,Trading,Northpeak Trading,email,negative
R025001,Trading,Quantly,ease-of-use,positive
R025002,Groceries,Larkmead Market,price-value-for-money,positive
R025003,Trading,Quantly,price-value-for-money,positive
R025004,Banking,Kestrel Bank,app-website,neutral
R025005,Trading,Northpeak Trading,app-website,negative
R025006,Consulting,Merrow & Pike,speed,positive
R025007,Price Comparison,CompareHive,ease-of-use,positive
R025008,Banking,Kestrel Bank,discounts-promotions,negative
R025009,Ride Hailing,Kerbside,app-website,positive
R025010,Travel Booking,Trippa,app-website,positive
R025011,Consulting,Merrow & Pike,speed,positive
R025012,Streaming,Streamly,email,negative
R025013,Travel Booking,Wayfare,reviews,positive
R025014,Consulting,Alderline Advisory,competitor,negative
R025015,Banking,Vanter Financial,account-access,negative
R025016,Streaming,Pinecast,competitor,positive
R025017,Fashion,Vella & Co,reviews,negative
R025018,Fashion,Sable Row,account-access,negative
R025019,Groceries,Freshbury,ease-of-use,positive
R025020,Groceries,Oakpan Grocers,app-website,negative
R025021,Trading,Investa,speed,negative
R025022,Fashion,Northerly,general-satisfaction,positive
R025023,Consulting,Alderline Advisory,general-satisfaction,positive
R025024,Streaming,Streamly,email,negative
R025025,Fashion,Vella & Co,speed,positive
R025026,Trading,Northpeak Trading,general-satisfaction,positive
R025027,Ride Hailing,Zeta Cabs,general-satisfaction,positive
R025028,Travel Booking,Trippa,speed,positive
R025029,Trading,Investa,general-satisfaction,negative
R025030,Streaming,Lumora,general-satisfaction,positive
R025031,Trading,Northpeak Trading,ease-of-use,positive
R025032,Consulting,Alderline Advisory,attitude-of-staff,positive
R025033,Fashion,Northerly,app-website,negative
R025034,Ride Hailing,Kerbside,speed,positive
R025035,Ride Hailing,Kerbside,email,negative
R025036,Fashion,Marbrook,reviews,positive
R025037,Ride Hailing,Swiftly Rides,phone,neutral
R025038,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R025039,Trading,Northpeak Trading,account-access,negative
R025040,Streaming,Lumora,ease-of-use,positive
R025041,Streaming,Streamly,attitude-of-staff,positive
R025042,Consulting,Castellan Partners,ease-of-use,positive
R025043,Consulting,Merrow & Pike,general-satisfaction,positive
R025044,Price Comparison,CompareHive,attitude-of-staff,positive
R025045,Fashion,Northerly,ease-of-use,positive
R025046,Streaming,Streamly,email,negative
R025047,Fashion,Marbrook,general-satisfaction,positive
R025048,Fashion,Vella & Co,phone,negative
R025049,Streaming,Streamly,reviews,negative
R025050,Travel Booking,Journeo,competitor,positive
R025051,Banking,Halden Savings,price-value-for-money,positive
R025052,Price Comparison,Tallywise,discounts-promotions,positive
R025053,Banking,Halden Savings,discounts-promotions,negative
R025054,Consulting,Alderline Advisory,discounts-promotions,positive
R025055,Banking,Halden Savings,speed,negative
R025056,Fashion,Vella & Co,ease-of-use,positive
R025057,Streaming,Lumora,reviews,negative
R025058,Information Technology,Ardent Systems,price-value-for-money,positive
R025059,Travel Booking,Journeo,competitor,negative
R025060,Consulting,Merrow & Pike,speed,positive
R025061,Information Technology,Bluepath Technologies,attitude-of-staff,positive
R025062,Streaming,Pinecast,competitor,positive
R025063,Streaming,Pinecast,attitude-of-staff,positive
R025064,Price Comparison,Tallywise,general-satisfaction,positive
R025065,Travel Booking,Roamly,account-access,neutral
R025066,Banking,Kestrel Bank,app-website,positive
R025067,Consulting,Merrow & Pike,email,negative
R025068,Streaming,Pinecast,phone,negative
R025069,Travel Booking,Wayfare,app-website,negative
R025070,Banking,Halden Savings,price-value-for-money,positive
R025071,Banking,Vanter Financial,price-value-for-money,positive
R025072,Banking,Vanter Financial,app-website,neutral
R025073,Travel Booking,Journeo,general-satisfaction,positive
R025074,Fashion,Northerly,ease-of-use,positive
R025075,Price Comparison,PricePilot,app-website,positive
R025076,Price Comparison,Tallywise,app-website,positive
R025077,Travel Booking,Journeo,reviews,positive
R025078,Banking,Kestrel Bank,account-access,negative
R025079,Ride Hailing,Zeta Cabs,reviews,negative
R025080,Information Technology,Bluepath Technologies,price-value-for-money,positive
R025081,Trading,Northpeak Trading,app-website,positive
R025082,Information Technology,Ardent Systems,competitor,positive
R025083,Information Technology,Ardent Systems,competitor,positive
R025084,Price Comparison,PricePilot,discounts-promotions,positive
R025085,Trading,Northpeak Trading,attitude-of-staff,negative
R025086,Consulting,Alderline Advisory,general-satisfaction,positive
R025087,Streaming,Streamly,email,negative
R025088,Fashion,Marbrook,reviews,negative
R025089,Travel Booking,Roamly,speed,negative
R025090,Consulting,Merrow & Pike,competitor,positive
R025091,Consulting,Castellan Partners,attitude-of-staff,negative
R025092,Trading,Quantly,attitude-of-staff,positive
R025093,Information Technology,Ardent Systems,general-satisfaction,positive
R025094,Information Technology,Ardent Systems,email,negative
R025095,Consulting,Merrow & Pike,speed,positive
R025096,Information Technology,Ardent Systems,speed,positive
R025097,Consulting,Merrow & Pike,speed,positive
R025098,Trading,Investa,app-website,positive
R025099,Consulting,Castellan Partners,app-website,positive
R025100,Groceries,Freshbury,attitude-of-staff,positive
R025101,Trading,Quantly,competitor,positive
R025102,Streaming,Lumora,competitor,negative
R025103,Fashion,Marbrook,competitor,negative
R025104,Ride Hailing,Kerbside,ease-of-use,negative
R025105,Information Technology,Corvex IT,attitude-of-staff,positive
R025106,Groceries,Oakpan Grocers,ease-of-use,negative
R025107,Trading,Quantly,app-website,positive
R025108,Streaming,Pinecast,speed,negative
R025109,Price Comparison,PricePilot,reviews,negative
R025110,Travel Booking,Roamly,general-satisfaction,positive
R025111,Streaming,Pinecast,price-value-for-money,positive
R025112,Travel Booking,Roamly,general-satisfaction,positive
R025113,Banking,Kestrel Bank,discounts-promotions,negative
R025114,Travel Booking,Trippa,general-satisfaction,negative
R025115,Groceries,Oakpan Grocers,app-website,positive
R025116,Trading,Quantly,phone,negative
R025117,Price Comparison,CompareHive,ease-of-use,positive
R025118,Travel Booking,Trippa,app-website,negative
R025119,Travel Booking,Roamly,reviews,positive
R025120,Streaming,Pinecast,competitor,positive
R025121,Fashion,Sable Row,general-satisfaction,positive
R025122,Streaming,Pinecast,competitor,negative
R025123,Banking,Halden Savings,reviews,negative
R025124,Price Comparison,PricePilot,discounts-promotions,positive
R025125,Information Technology,Ardent Systems,price-value-for-money,negative
R025126,Banking,Vanter Financial,discounts-promotions,negative
R025127,Streaming,Streamly,ease-of-use,positive
R025128,Banking,Vanter Financial,ease-of-use,positive
R025129,Travel Booking,Roamly,reviews,positive
R025130,Fashion,Northerly,general-satisfaction,negative
R025131,Fashion,Marbrook,app-website,negative
R025132,Trading,Investa,general-satisfaction,positive
R025133,Banking,Kestrel Bank,ease-of-use,positive
R025134,Travel Booking,Journeo,app-website,negative
R025135,Groceries,Larkmead Market,email,positive
R025136,Groceries,Oakpan Grocers,app-website,negative
R025137,Price Comparison,PricePilot,price-value-for-money,negative
R025138,Information Technology,Bluepath Technologies,reviews,negative
R025139,Streaming,Streamly,email,negative
R025140,Streaming,Streamly,email,negative
R025141,Consulting,Castellan Partners,phone,positive
R025142,Streaming,Pinecast,attitude-of-staff,negative
R025143,Groceries,Freshbury,app-website,negative
R025144,Ride Hailing,Kerbside,app-website,positive
R025145,Information Technology,Ardent Systems,competitor,positive
R025146,Trading,Quantly,phone,negative
R025147,Banking,Vanter Financial,phone,negative
R025148,Groceries,Oakpan Grocers,general-satisfaction,positive
R025149,Fashion,Sable Row,ease-of-use,negative
