id,org_index,data_source,industry,text,parent_aspect,child_aspect,sentiment
301972713,600,Trustpilot,Price Comparison,Well as u can see I had a reply from ORG600 and as it stated I contacted ORG600 vustomer services.  Thats it. Thats the last i heared. They advised me to contact u drive as i had already done.im still wIting for my initial deposit to be returned. Its now 4 weeks. Buyer beware of these 2 sites. ORG600 and do not use u drive. Very disappointed in ORG600.   I took some insurance out with u drive cover from the website ORG600. It's a rip off company who are just a finance company looking for a qick £. I cancelled my policy on the same day when I had the terms explained to me and I was charged £128. I have complained and reported u drive cover to ORG600 but to date no reply. Be careful when taking insurance out with ORG600 as they seem to have no regulations of who is selling cover on there site.,company-brand,reviews,negative
301972713,600,Trustpilot,Price Comparison,Well as u can see I had a reply from ORG600 and as it stated I contacted ORG600 vustomer services.  Thats it. Thats the last i heared. They advised me to contact u drive as i had already done.im still wIting for my initial deposit to be returned. Its now 4 weeks. Buyer beware of these 2 sites. ORG600 and do not use u drive. Very disappointed in ORG600.   I took some insurance out with u drive cover from the website ORG600. It's a rip off company who are just a finance company looking for a qick £. I cancelled my policy on the same day when I had the terms explained to me and I was charged £128. I have complained and reported u drive cover to ORG600 but to date no reply. Be careful when taking insurance out with ORG600 as they seem to have no regulations of who is selling cover on there site.,staff-support,attitude-of-staff,positive
301972713,600,Trustpilot,Price Comparison,Well as u can see I had a reply from ORG600 and as it stated I contacted ORG600 vustomer services.  Thats it. Thats the last i heared. They advised me to contact u drive as i had already done.im still wIting for my initial deposit to be returned. Its now 4 weeks. Buyer beware of these 2 sites. ORG600 and do not use u drive. Very disappointed in ORG600.   I took some insurance out with u drive cover from the website ORG600. It's a rip off company who are just a finance company looking for a qick £. I cancelled my policy on the same day when I had the terms explained to me and I was charged £128. I have complained and reported u drive cover to ORG600 but to date no reply. Be careful when taking insurance out with ORG600 as they seem to have no regulations of who is selling cover on there site.,company-brand,general-satisfaction,negative
301981401,514,Google Play,Banking,Perfect for traveling abroad and simple to use. Money top ups and withdrawals are instant. A perfect addition to any foreign trip,purchase-booking-experience,ease-of-use,positive
301981401,514,Google Play,Banking,Perfect for traveling abroad and simple to use. Money top ups and withdrawals are instant. A perfect addition to any foreign trip,logistics-rides,speed,positive
301982876,411,Google Play,Groceries,The signal in stores is rubbish so often slow to open the app and check on offers as never alerted about new ones. Also can get most items cheaper in Savers.,online-experience,app-website,negative
301982876,411,Google Play,Groceries,The signal in stores is rubbish so often slow to open the app and check on offers as never alerted about new ones. Also can get most items cheaper in Savers.,value,price-value-for-money,negative
301982876,411,Google Play,Groceries,The signal in stores is rubbish so often slow to open the app and check on offers as never alerted about new ones. Also can get most items cheaper in Savers.,company-brand,competitor,negative
301978201,549,Apple Store,Travel Booking,Love ORG160 so much. There are so many things I would have missed out on if I didn’t have this. The forums are super helpful for asking local advice.,company-brand,reviews,positive
301978201,549,Apple Store,Travel Booking,Love ORG160 so much. There are so many things I would have missed out on if I didn’t have this. The forums are super helpful for asking local advice.,company-brand,general-satisfaction,positive
301987877,727,Google Play,Fashion,I love it! Access to newest kicks and customization.,company-brand,general-satisfaction,positive
301985568,600,Google Play,Price Comparison,Easy to use and Effective,purchase-booking-experience,ease-of-use,positive
301983165,411,Google Play,Groceries,Good so far but haven't tried using offers yet,company-brand,general-satisfaction,positive
301986603,685,Google Play,Trading,"User friendly, great trading app. Thank yoy",purchase-booking-experience,ease-of-use,positive
301986603,685,Google Play,Trading,"User friendly, great trading app. Thank yoy",online-experience,app-website,positive
301977945,411,Apple Store,Groceries,"This app says it supports wallet but I cannot find anywhere to add my ORG20 card to my wallet. This would make the app a five star app from me, right now it is mildly irritating to open the app, scan my card then open my wallet and pay.",online-experience,app-website,negative
301977945,411,Apple Store,Groceries,"This app says it supports wallet but I cannot find anywhere to add my ORG20 card to my wallet. This would make the app a five star app from me, right now it is mildly irritating to open the app, scan my card then open my wallet and pay.",purchase-booking-experience,ease-of-use,negative
301985752,616,Google Play,Fashion,Great app and Great deals,online-experience,app-website,positive
301985752,616,Google Play,Fashion,Great app and Great deals,value,price-value-for-money,positive
175470948,932,Google Play,Banking,Which app can I unlock the salary card I tried in that n got spoke q n can,online-experience,app-website,neutral
301972307,600,Trustpilot,Price Comparison,We telephoned ORG600 in relation to a Gas/Electricity inquiry. We had been told by our current energy supplier that if we wanted a fixed price tariff we would have to agree to the installation of a smart meter by all suppliers.  Our main question to ORG600 was is the information re smart meter correct or do some suppliers offer fixed rate tariffs without agreement to fitting a smart meter.  The answer was fixed prices are available without smart meters and Wayne McCutcheon from ORG600 was very helpful in finding and completing a good deal for us to change supplier. A good service will certainly use ORG600 again.,staff-support,attitude-of-staff,positive
301972307,600,Trustpilot,Price Comparison,We telephoned ORG600 in relation to a Gas/Electricity inquiry. We had been told by our current energy supplier that if we wanted a fixed price tariff we would have to agree to the installation of a smart meter by all suppliers.  Our main question to ORG600 was is the information re smart meter correct or do some suppliers offer fixed rate tariffs without agreement to fitting a smart meter.  The answer was fixed prices are available without smart meters and Wayne McCutcheon from ORG600 was very helpful in finding and completing a good deal for us to change supplier. A good service will certainly use ORG600 again.,company-brand,general-satisfaction,positive
301972307,600,Trustpilot,Price Comparison,We telephoned ORG600 in relation to a Gas/Electricity inquiry. We had been told by our current energy supplier that if we wanted a fixed price tariff we would have to agree to the installation of a smart meter by all suppliers.  Our main question to ORG600 was is the information re smart meter correct or do some suppliers offer fixed rate tariffs without agreement to fitting a smart meter.  The answer was fixed prices are available without smart meters and Wayne McCutcheon from ORG600 was very helpful in finding and completing a good deal for us to change supplier. A good service will certainly use ORG600 again.,value,price-value-for-money,positive
301985127,549,Google Play,Travel Booking,I don't know why I can't make any payment about my bookings today. It always inform me that it is an unsuccessful payment and try again or later. What's wrong with ORG549? My bank inquiry is enough for my bookings and function well.,purchase-booking-experience,ease-of-use,negative
301985127,549,Google Play,Travel Booking,I don't know why I can't make any payment about my bookings today. It always inform me that it is an unsuccessful payment and try again or later. What's wrong with ORG549? My bank inquiry is enough for my bookings and function well.,company-brand,general-satisfaction,negative
301978868,616,Apple Store,Fashion,I love this apps,online-experience,app-website,positive
301982399,514,Google Play,Banking,"Easy to use, love the virtual card feature",purchase-booking-experience,ease-of-use,positive
301982833,411,Google Play,Groceries,love shopping at ORG411 delivery quick and friendly,staff-support,attitude-of-staff,positive
301982833,411,Google Play,Groceries,love shopping at ORG411 delivery quick and friendly,company-brand,general-satisfaction,positive
301982833,411,Google Play,Groceries,love shopping at ORG411 delivery quick and friendly,logistics-rides,speed,positive
301987449,685,Google Play,Trading,It is easy to act,purchase-booking-experience,ease-of-use,positive
301979179,616,Apple Store,Fashion,I love that I can design my own shoe I only wish there were more colors,online-experience,app-website,negative
301979179,616,Apple Store,Fashion,I love that I can design my own shoe I only wish there were more colors,online-experience,app-website,positive
301985266,600,Google Play,Price Comparison,"Easy to use, no problems. Handy progress tracker for energy switching",purchase-booking-experience,ease-of-use,positive
301985266,600,Google Play,Price Comparison,"Easy to use, no problems. Handy progress tracker for energy switching",company-brand,general-satisfaction,positive
252339077,932,Google Play,Banking,I want to install the ORG932 app on my phone though I don't only have ORG932/unibanco cards to do.,online-experience,app-website,neutral
301982351,514,Google Play,Banking,"Awesome bank account, and even more awesome app!",online-experience,app-website,positive
301982351,514,Google Play,Banking,"Awesome bank account, and even more awesome app!",company-brand,general-satisfaction,positive
301985504,600,Google Play,Price Comparison,don't bother if you live in northern nothing avilliable,company-brand,general-satisfaction,negative
301973350,616,Trustpilot,Fashion,Very fast shipping for quality products!,company-brand,general-satisfaction,positive
301973350,616,Trustpilot,Fashion,Very fast shipping for quality products!,logistics-rides,speed,positive
301978568,600,Apple Store,Price Comparison,Very quick and easy to understand and useful to be able to track the progress of your switch,purchase-booking-experience,ease-of-use,positive
301978568,600,Apple Store,Price Comparison,Very quick and easy to understand and useful to be able to track the progress of your switch,logistics-rides,speed,positive
301982557,514,Google Play,Banking,Great for quick transactions.,purchase-booking-experience,ease-of-use,positive
301971875,600,Trustpilot,Price Comparison,clear choices with the cover you would recieve ..and a seamless change to the provider of the insurance.. .quick and business  like   helpfull and easy to use,purchase-booking-experience,ease-of-use,positive
301971875,600,Trustpilot,Price Comparison,clear choices with the cover you would recieve ..and a seamless change to the provider of the insurance.. .quick and business  like   helpfull and easy to use,logistics-rides,speed,positive
301979873,727,Google Play,Fashion,Very good app,online-experience,app-website,positive
301986924,685,Google Play,Trading,I signed up for fractional shares 2 months ago. I just got my brother to use my referral link today and we both got a stock. He has fractional shares and I don't. What gives?,account-management,account-access,negative
301986924,685,Google Play,Trading,I signed up for fractional shares 2 months ago. I just got my brother to use my referral link today and we both got a stock. He has fractional shares and I don't. What gives?,value,discounts-promotions,negative
301978411,549,Apple Store,Travel Booking,App is great until you try to enter a gift card amount. There is no decimal point so that you can enter the right amount. Ridiculous lack of programming,online-experience,app-website,negative
301978411,549,Apple Store,Travel Booking,App is great until you try to enter a gift card amount. There is no decimal point so that you can enter the right amount. Ridiculous lack of programming,purchase-booking-experience,ease-of-use,negative
301978631,600,Apple Store,Price Comparison,"Really good App so easy to use and follow the progress of switch, and other stuff",purchase-booking-experience,ease-of-use,positive
301978631,600,Apple Store,Price Comparison,"Really good App so easy to use and follow the progress of switch, and other stuff",online-experience,app-website,positive
301974343,685,Trustpilot,Trading,"I had good help today from Annagh, many thanks",staff-support,attitude-of-staff,positive
301982372,514,Google Play,Banking,Fantastic for using abroad,company-brand,general-satisfaction,positive
301984913,549,Google Play,Travel Booking,"Horrible Service, they booked a hotel on my behave on two seperate transactions one was refundable and the bigger one no so now i am loosing over $1800 because of their poor service. I used to use them for a lot of my trip i will not anymore.",purchase-booking-experience,ease-of-use,negative
301984913,549,Google Play,Travel Booking,"Horrible Service, they booked a hotel on my behave on two seperate transactions one was refundable and the bigger one no so now i am loosing over $1800 because of their poor service. I used to use them for a lot of my trip i will not anymore.",company-brand,general-satisfaction,negative
301983124,411,Google Play,Groceries,"Nuisance app that constantly seeks to discover my location. Pointless, as all / any offers are national and I know where the stores are already! Update, 15/4/19: asking me to rate the app. I have no reason to change my opinion. In fact, the failure to recognise that I have already posted a review and/or the suggestion that I might think that the app deserves a different rating, when nothing has changed could actually prompt me to remove one star! I won't - this time. Update 1/8/19: further reque",company-brand,reviews,negative
301983124,411,Google Play,Groceries,"Nuisance app that constantly seeks to discover my location. Pointless, as all / any offers are national and I know where the stores are already! Update, 15/4/19: asking me to rate the app. I have no reason to change my opinion. In fact, the failure to recognise that I have already posted a review and/or the suggestion that I might think that the app deserves a different rating, when nothing has changed could actually prompt me to remove one star! I won't - this time. Update 1/8/19: further reque",online-experience,app-website,negative
327178472,3887,Google Play,Streaming,How to get in. ? Should we buy subscriptions???,account-management,account-access,neutral
301973187,600,Trustpilot,Price Comparison,Absolutely fantastic service from Malena and Samir who are a credit to ORG600. I had a problem with change of energy providers but this was resolved by 2 of the best customer service people I have ever dealt with.  JDMoore,staff-support,attitude-of-staff,positive
301971585,600,Trustpilot,Price Comparison,"I’ve used ORG600 for all my insurance needs in the past , but on this  occasion when renewing my van insurance I took the insurance out with ORG6004 insurance ,paid my  deposit ,and then  received a text saying I had to ring them . So after being on hold for 15mins then speaking to an adviser , they inform me that the insurance would be going up by £250 per year due to it not having a factory approved alarm with certificates , which I never even said it had , and if I wanted to cancel I would have to send proof of my address to get my money back , as my new van was arriving today I had no choice but to that the policy out , word of warning ⚠️ What you get quoted won’t be the price , the company in my mind has just found anything to get more money not happy at all",staff-support,phone,negative
301971585,600,Trustpilot,Price Comparison,"I’ve used ORG600 for all my insurance needs in the past , but on this  occasion when renewing my van insurance I took the insurance out with ORG6004 insurance ,paid my  deposit ,and then  received a text saying I had to ring them . So after being on hold for 15mins then speaking to an adviser , they inform me that the insurance would be going up by £250 per year due to it not having a factory approved alarm with certificates , which I never even said it had , and if I wanted to cancel I would have to send proof of my address to get my money back , as my new van was arriving today I had no choice but to that the policy out , word of warning ⚠️ What you get quoted won’t be the price , the company in my mind has just found anything to get more money not happy at all",value,price-value-for-money,negative
301971585,600,Trustpilot,Price Comparison,"I’ve used ORG600 for all my insurance needs in the past , but on this  occasion when renewing my van insurance I took the insurance out with ORG6004 insurance ,paid my  deposit ,and then  received a text saying I had to ring them . So after being on hold for 15mins then speaking to an adviser , they inform me that the insurance would be going up by £250 per year due to it not having a factory approved alarm with certificates , which I never even said it had , and if I wanted to cancel I would have to send proof of my address to get my money back , as my new van was arriving today I had no choice but to that the policy out , word of warning ⚠️ What you get quoted won’t be the price , the company in my mind has just found anything to get more money not happy at all",company-brand,general-satisfaction,negative
301971572,600,Trustpilot,Price Comparison,"Thanks ORG600, you saved me nearly £200.00.",company-brand,general-satisfaction,positive
301971572,600,Trustpilot,Price Comparison,"Thanks ORG600, you saved me nearly £200.00.",value,price-value-for-money,positive
301973040,600,Trustpilot,Price Comparison,ORG600 helped me save over 100 pounds on my car insurance so I'm well chuffed.,company-brand,general-satisfaction,positive
301973040,600,Trustpilot,Price Comparison,ORG600 helped me save over 100 pounds on my car insurance so I'm well chuffed.,value,price-value-for-money,positive
301985179,549,Google Play,Travel Booking,Very useful app,online-experience,app-website,positive
301972774,600,Trustpilot,Price Comparison,I HAD SO MANY  QUOTES I HAD A JOB TO PICK FROM BUT I GOT THERE IN THE END I SAVED £40 ON MY CAR INSURANCE . THAK YOU.,value,price-value-for-money,positive
301987093,727,Google Play,Fashion,The best,company-brand,general-satisfaction,positive
301987093,727,Google Play,Fashion,The best,company-brand,competitor,positive
631462938,5827,Google Play,Consulting,Hello I need to live chat with someone and take me through the registration because my account is not responding,account-management,account-access,neutral
301974248,685,Trustpilot,Trading,recent changes in the regulations and currency conversions,online-experience,app-website,negative
327102608,3887,Google Play,Streaming,Please I need your help I can't open my app,online-experience,app-website,negative
301985424,616,Google Play,Fashion,Brilliant,company-brand,general-satisfaction,positive
301987785,727,Google Play,Fashion,Top,company-brand,general-satisfaction,positive
301972231,600,Trustpilot,Price Comparison,Just moved to ORG198 following large increase in ORG55 tariff. ORG600 couldn't have been more helpful and made it all very easy.,purchase-booking-experience,ease-of-use,positive
301972231,600,Trustpilot,Price Comparison,Just moved to ORG198 following large increase in ORG55 tariff. ORG600 couldn't have been more helpful and made it all very easy.,value,price-value-for-money,positive
301977927,411,Apple Store,Groceries,No good did a shop now everything gone saying locked out guess Ile go somewhere else,company-brand,general-satisfaction,negative
301979310,685,Apple Store,Trading,I have invited several friends who have signed up but have not received my free stocks,value,discounts-promotions,negative
327140426,3887,Google Play,Streaming,My ORG3887 Wrong Password Only,account-management,account-access,neutral
301984856,549,Google Play,Travel Booking,Always have great tips.,company-brand,general-satisfaction,positive
301982319,616,Google Play,Fashion,Very useful,company-brand,general-satisfaction,positive
301981392,514,Google Play,Banking,"Hostage of ORG514. I opened the account on Saturday, and even today my identity, app and account have been practically unusable.",staff-support,attitude-of-staff,negative
301981392,514,Google Play,Banking,"Hostage of ORG514. I opened the account on Saturday, and even today my identity, app and account have been practically unusable.",account-management,account-access,negative
301976894,411,Apple Store,Groceries,Doesn’t even work,online-experience,app-website,negative
301980304,727,Apple Store,Fashion,They updated the app and it works great now!,online-experience,app-website,positive
301977789,411,Apple Store,Groceries,It would be good to have recipes that you could click “add ingredients” from the recipe cards in store,online-experience,app-website,negative
301973488,616,Trustpilot,Fashion,"The order was delivered quickly, everything is perfect on delivery. But the dress itself was far from a size. My size is M, but here this size was much larger !!! It is very disappointing that the dress is so large! One frustration!",logistics-rides,speed,positive
301973488,616,Trustpilot,Fashion,"The order was delivered quickly, everything is perfect on delivery. But the dress itself was far from a size. My size is M, but here this size was much larger !!! It is very disappointing that the dress is so large! One frustration!",company-brand,general-satisfaction,negative
301978185,549,Apple Store,Travel Booking,"Best app , it has never guided me wrong . I am always weary when I leave the country, so having the info at my finger tips is fabulous. Thanks ORG160!!!!!",online-experience,app-website,positive
301978185,549,Apple Store,Travel Booking,"Best app , it has never guided me wrong . I am always weary when I leave the country, so having the info at my finger tips is fabulous. Thanks ORG160!!!!!",company-brand,competitor,positive
301973414,616,Trustpilot,Fashion,Why am I paying for ORG92 if my products are taking 2 weeks to get here. They need to cancel everyone‚Äôs memberships until they are able to honor 2 day shipping. ORG156 and Target has faster shipping at this rate. Not happy with their lack of dedication to the customers money and time,staff-support,attitude-of-staff,negative
301973414,616,Trustpilot,Fashion,Why am I paying for ORG92 if my products are taking 2 weeks to get here. They need to cancel everyone‚Äôs memberships until they are able to honor 2 day shipping. ORG156 and Target has faster shipping at this rate. Not happy with their lack of dedication to the customers money and time,logistics-rides,speed,negative
301973414,616,Trustpilot,Fashion,Why am I paying for ORG92 if my products are taking 2 weeks to get here. They need to cancel everyone‚Äôs memberships until they are able to honor 2 day shipping. ORG156 and Target has faster shipping at this rate. Not happy with their lack of dedication to the customers money and time,company-brand,competitor,negative
301973414,616,Trustpilot,Fashion,Why am I paying for ORG92 if my products are taking 2 weeks to get here. They need to cancel everyone‚Äôs memberships until they are able to honor 2 day shipping. ORG156 and Target has faster shipping at this rate. Not happy with their lack of dedication to the customers money and time,value,price-value-for-money,negative
301974367,685,Trustpilot,Trading,Best UK trading App,online-experience,app-website,positive
301974367,685,Trustpilot,Trading,Best UK trading App,company-brand,competitor,positive
301985647,616,Google Play,Fashion,"Translation? I chose Belgium and only get France as language, where is Dutch?",online-experience,app-website,negative
301974330,685,Trustpilot,Trading,Good app easy to manage,purchase-booking-experience,ease-of-use,positive
301974330,685,Trustpilot,Trading,Good app easy to manage,online-experience,app-website,positive
269511090,932,Google Play,Banking,I lost my ORG932 card how can I order another one in the app or just in the agency?,online-experience,app-website,neutral
301987109,685,Google Play,Trading,What is going on is clear. Too bad the EU is not going to go about such dubious business models. Dubious from back to front. Hands off.,online-experience,app-website,negative
301987109,685,Google Play,Trading,What is going on is clear. Too bad the EU is not going to go about such dubious business models. Dubious from back to front. Hands off.,company-brand,general-satisfaction,negative
301979771,727,Apple Store,Fashion,This app is pretty bad guys,online-experience,app-website,negative
301980806,369,Google Play,Ride Hailing,My cell phone was stolen and I can not use the app anymore.,account-management,account-access,negative
301980806,369,Google Play,Ride Hailing,My cell phone was stolen and I can not use the app anymore.,online-experience,app-website,negative
301986221,616,Google Play,Fashion,Nice clothing,company-brand,general-satisfaction,positive
301984176,685,Google Play,Trading,"Very good app, it helped me for all my trips",online-experience,app-website,positive
301973471,616,Trustpilot,Fashion,"Brilliant items, brilliant service",company-brand,general-satisfaction,positive
301987446,685,Google Play,Trading,Simple and practical.,purchase-booking-experience,ease-of-use,positive
301979412,685,Apple Store,Trading,Very confusing not user friendly. There were no instructions on how to buy ..,online-experience,app-website,negative
301979412,685,Apple Store,Trading,Very confusing not user friendly. There were no instructions on how to buy ..,purchase-booking-experience,ease-of-use,negative
301988620,727,Google Play,Fashion,Reliable and trustworthy,company-brand,general-satisfaction,positive
301972387,600,Trustpilot,Price Comparison,Recently switched tariffs and supplier for my gas and electric and these guys were great. Karl Gardner in particular was super helpful from start to finish. He really provided a fantastic level of service and would certainly recommend these guys to my friends and family based on that. Not many places left that provide genuinely great service but Karl certainly provided that.,staff-support,attitude-of-staff,positive
301972387,600,Trustpilot,Price Comparison,Recently switched tariffs and supplier for my gas and electric and these guys were great. Karl Gardner in particular was super helpful from start to finish. He really provided a fantastic level of service and would certainly recommend these guys to my friends and family based on that. Not many places left that provide genuinely great service but Karl certainly provided that.,company-brand,general-satisfaction,positive
301971568,600,Trustpilot,Price Comparison,So glad i used ORG600 i saved over £400,company-brand,general-satisfaction,positive
301971568,600,Trustpilot,Price Comparison,So glad i used ORG600 i saved over £400,value,price-value-for-money,positive
301984782,549,Google Play,Travel Booking,My go to app for travel for over a decade,online-experience,app-website,positive
301984782,549,Google Play,Travel Booking,My go to app for travel for over a decade,company-brand,general-satisfaction,positive
301979730,727,Apple Store,Fashion,Best website for beautiful shoes 👞👍,online-experience,app-website,positive
301979730,727,Apple Store,Fashion,Best website for beautiful shoes 👞👍,company-brand,competitor,positive
301978767,600,Apple Store,Price Comparison,"Since latest update, cannot open app. Frozen at loading screen",online-experience,app-website,negative
301983739,549,Google Play,Travel Booking,Very good and I trust to go to restaurants,company-brand,general-satisfaction,positive
301979985,727,Apple Store,Fashion,Loves to shop on ORG29 app,online-experience,app-website,positive
301979985,727,Apple Store,Fashion,Loves to shop on ORG29 app,company-brand,general-satisfaction,positive
301979349,685,Apple Store,Trading,"Easy to use, and they do a good job showing stocks that are performing well. I only use money that I can afford to lose, and isn’t tied to my retirement plan, so I have a lot of fun with it as well.",purchase-booking-experience,ease-of-use,positive
301973588,616,Trustpilot,Fashion,"Super! Both their site and the products I ordered. Given the situation, delivery was (mostly) fast, which I was able to track throughout anyway. A separate ""plus point"" is wrapping in paper. :)",online-experience,app-website,positive
301973588,616,Trustpilot,Fashion,"Super! Both their site and the products I ordered. Given the situation, delivery was (mostly) fast, which I was able to track throughout anyway. A separate ""plus point"" is wrapping in paper. :)",company-brand,general-satisfaction,positive
301973588,616,Trustpilot,Fashion,"Super! Both their site and the products I ordered. Given the situation, delivery was (mostly) fast, which I was able to track throughout anyway. A separate ""plus point"" is wrapping in paper. :)",logistics-rides,speed,positive
301986134,616,Google Play,Fashion,I love the app and the ability to customize your own shoes,online-experience,app-website,positive
301972227,600,Trustpilot,Price Comparison,"This is the second time I have used ORG600. Hassle free switching providers. Great savings on my energy for another year, Thanks to the team for all there help.",staff-support,attitude-of-staff,positive
301972227,600,Trustpilot,Price Comparison,"This is the second time I have used ORG600. Hassle free switching providers. Great savings on my energy for another year, Thanks to the team for all there help.",purchase-booking-experience,ease-of-use,positive
301972227,600,Trustpilot,Price Comparison,"This is the second time I have used ORG600. Hassle free switching providers. Great savings on my energy for another year, Thanks to the team for all there help.",value,price-value-for-money,positive
301985648,616,Google Play,Fashion,Very didactic and safe,company-brand,general-satisfaction,positive
301982404,514,Google Play,Banking,So fast!,logistics-rides,speed,positive
301987511,685,Google Play,Trading,I like that it gives you a lot of information,online-experience,app-website,positive
308595898,932,Google Play,Banking,Does this App Work for a Wage Account?,online-experience,app-website,neutral
301977620,411,Apple Store,Groceries,"I use the out of town store near Slough, Easy parking and a great choice of products",company-brand,general-satisfaction,positive
301987379,685,Google Play,Trading,Cannot buy in dollars,purchase-booking-experience,ease-of-use,negative
301979870,727,Apple Store,Fashion,Truly the best online too,online-experience,app-website,positive
301979870,727,Apple Store,Fashion,Truly the best online too,company-brand,competitor,positive
301973389,616,Trustpilot,Fashion,It came in separate packages and separate deliveries also without realizing why but everything is ok,company-brand,general-satisfaction,positive
301973389,616,Trustpilot,Fashion,It came in separate packages and separate deliveries also without realizing why but everything is ok,logistics-rides,speed,negative
301973155,600,Trustpilot,Price Comparison,Trusty & worthwhile,company-brand,general-satisfaction,positive
301973917,616,Trustpilot,Fashion,"I receive an email that my order has been delivered, but I have not received anything. My neighbors have also received nothing. Now I am very fed up, I have had to wait a while. I hope you can help me further.",staff-support,email,negative
301973917,616,Trustpilot,Fashion,"I receive an email that my order has been delivered, but I have not received anything. My neighbors have also received nothing. Now I am very fed up, I have had to wait a while. I hope you can help me further.",logistics-rides,speed,negative
301973917,616,Trustpilot,Fashion,"I receive an email that my order has been delivered, but I have not received anything. My neighbors have also received nothing. Now I am very fed up, I have had to wait a while. I hope you can help me further.",company-brand,general-satisfaction,negative
301981655,514,Google Play,Banking,"October 27, 2019: money still seized from August 9 and chat blocked. Card blocking and requesting personal information including transactions (type gdf). You deliver what they want and leave you with the free and unusable card and your money seized. Stay away. Those who speak well of it do so because they are not suffering the situation that I and thousands of other people are having! Attention, fraudulent and to the limit of legality and privacy! Bad.",staff-support,attitude-of-staff,negative
301981655,514,Google Play,Banking,"October 27, 2019: money still seized from August 9 and chat blocked. Card blocking and requesting personal information including transactions (type gdf). You deliver what they want and leave you with the free and unusable card and your money seized. Stay away. Those who speak well of it do so because they are not suffering the situation that I and thousands of other people are having! Attention, fraudulent and to the limit of legality and privacy! Bad.",purchase-booking-experience,ease-of-use,negative
301981655,514,Google Play,Banking,"October 27, 2019: money still seized from August 9 and chat blocked. Card blocking and requesting personal information including transactions (type gdf). You deliver what they want and leave you with the free and unusable card and your money seized. Stay away. Those who speak well of it do so because they are not suffering the situation that I and thousands of other people are having! Attention, fraudulent and to the limit of legality and privacy! Bad.",company-brand,general-satisfaction,negative
301985052,549,Google Play,Travel Booking,"Best app for travel, find good restaurants, tours, hotels and tips.",online-experience,app-website,positive
301985052,549,Google Play,Travel Booking,"Best app for travel, find good restaurants, tours, hotels and tips.",company-brand,competitor,positive
301973673,616,Trustpilot,Fashion,"Very good, excellent work, the order arrived very fast, the clothes are even more beautiful live.",company-brand,general-satisfaction,positive
301973673,616,Trustpilot,Fashion,"Very good, excellent work, the order arrived very fast, the clothes are even more beautiful live.",logistics-rides,speed,positive
301987031,685,Google Play,Trading,So far so good started with $50 so far $53 and some change . This is real people invest,company-brand,general-satisfaction,positive
301987031,685,Google Play,Trading,So far so good started with $50 so far $53 and some change . This is real people invest,value,price-value-for-money,positive
301987808,727,Google Play,Fashion,Perfect app for perfect shopping!! 👌🏼,online-experience,app-website,positive
301987808,727,Google Play,Fashion,Perfect app for perfect shopping!! 👌🏼,company-brand,general-satisfaction,positive
301982798,727,Google Play,Fashion,Easy,purchase-booking-experience,ease-of-use,positive
327098540,3887,Google Play,Streaming,What is the password?,account-management,account-access,neutral
301977735,411,Apple Store,Groceries,"So gutted that our store in Huddersfield is closing in May, don’t know where l will shop now, always been satisfied with my numerous purchases both clothing and food , it’s a sad day.😥😥😥",company-brand,general-satisfaction,positive
301988361,727,Google Play,Fashion,"Easy, clear and fast",purchase-booking-experience,ease-of-use,positive
301988361,727,Google Play,Fashion,"Easy, clear and fast",logistics-rides,speed,positive
301978359,549,Apple Store,Travel Booking,"At first I was hesitant to write reviews Instead now that I have been using this app for a while ... I find it useful and full of opportunities, very effective! a bellavista on the 'world'! It serves ... often to find out what's in places that I don't know are never visited .. A social way to get to know the 'world' and be prepared for better orientation! You can consider others' opinions or not. But they are useful clues .. thank you all for managing this tool!",company-brand,reviews,positive
301978359,549,Apple Store,Travel Booking,"At first I was hesitant to write reviews Instead now that I have been using this app for a while ... I find it useful and full of opportunities, very effective! a bellavista on the 'world'! It serves ... often to find out what's in places that I don't know are never visited .. A social way to get to know the 'world' and be prepared for better orientation! You can consider others' opinions or not. But they are useful clues .. thank you all for managing this tool!",online-experience,app-website,positive
301978359,549,Apple Store,Travel Booking,"At first I was hesitant to write reviews Instead now that I have been using this app for a while ... I find it useful and full of opportunities, very effective! a bellavista on the 'world'! It serves ... often to find out what's in places that I don't know are never visited .. A social way to get to know the 'world' and be prepared for better orientation! You can consider others' opinions or not. But they are useful clues .. thank you all for managing this tool!",company-brand,general-satisfaction,positive
301987614,727,Google Play,Fashion,"Great prices, current syles",company-brand,general-satisfaction,positive
301987614,727,Google Play,Fashion,"Great prices, current syles",value,price-value-for-money,positive
301985888,616,Google Play,Fashion,Very practical,purchase-booking-experience,ease-of-use,positive
301981227,727,Google Play,Fashion,I love this app,online-experience,app-website,positive
301982186,727,Google Play,Fashion,Great app,online-experience,app-website,positive
301985342,600,Google Play,Price Comparison,Handy app to have when you need to switch,purchase-booking-experience,ease-of-use,positive
301985342,600,Google Play,Price Comparison,Handy app to have when you need to switch,online-experience,app-website,positive
301980758,369,Google Play,Ride Hailing,"It's very good, but it has days that the application says that it is not in the region of France.",online-experience,app-website,negative
301980758,369,Google Play,Ride Hailing,"It's very good, but it has days that the application says that it is not in the region of France.",company-brand,general-satisfaction,positive
