id,text,labels,org_index,industry,data_source
301973510,"Available, timely and kind. Effective and efficient service",['staff-support.attitude-of-staff.1'],616,Fashion,Trustpilot
397151355,I want to make a new password for the app,['online-experience.app-website.0'],932,Banking,Google Play
301983419,easy to use.,['purchase-booking-experience.ease-of-use.1'],411,Groceries,Google Play
301978235,"It's a great app, but in some cities there aren't enough activities you can do with kids! Prague, Vienna all beautiful cities, you have to show them to the children!",['online-experience.app-website.1'],549,Travel Booking,Apple Store
301978194,Always my number one search site for travel,"['online-experience.app-website.1', 'company-brand.competitor.1']",549,Travel Booking,Apple Store
301980529,"My girlfriend asked for a trip and the driver left without her after activating the trip, when the complaint was made, the answer was that the trip had been carried out correctly, cynical! it can not be that these robberies overlap","['staff-support.attitude-of-staff.-1', 'value.price-value-for-money.-1']",369,Ride Hailing,Google Play
301981701,You get what you need :),['company-brand.general-satisfaction.1'],514,Banking,Google Play
301986673,Successfully,['company-brand.general-satisfaction.1'],685,Trading,Google Play
301978869,The best brand is ORG616.,"['company-brand.general-satisfaction.1', 'company-brand.competitor.1']",616,Fashion,Apple Store
301984572,I liked to ORG160,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301980090,ORG727 is such an outstanding company. I appreciate the huge selection of items available and their wonderful customer service. Thanks ORG727 for a job well done!,"['staff-support.attitude-of-staff.1', 'online-experience.app-website.1', 'company-brand.competitor.1']",727,Fashion,Apple Store
301978733,"They suggest choosing a pick-up point from the list, I select one of the proposed ones - bang is not a valid address. What a ...? Che bots answer you. There is no telephone for communication !!!!! And so it seems not a bad store.","['staff-support.attitude-of-staff.-1', 'staff-support.phone.-1', 'online-experience.app-website.-1']",616,Fashion,Apple Store
301982348,Wish I had this card years ago.. Fsntastic,['company-brand.general-satisfaction.1'],514,Banking,Google Play
301979595,They never accept proof of address. I tried 6 times always an issue.,['account-management.account-access.-1'],685,Trading,Apple Store
174593833,Do you have any application that we can see balance and statement of account salary??,['online-experience.app-website.0'],932,Banking,Google Play
301977797,From the food to the delivery to the service everything about ORG411 speaks quality.All wrapped up in competitive prices and great customer care! Perfect.,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",411,Groceries,Apple Store
301976792,"We could deepen the information of the chests create for our purposes, such as percentage advancement or other more detailed information for example.",['online-experience.app-website.-1'],514,Banking,Apple Store
327115793,Ga can download this app again..,['online-experience.app-website.0'],3887,Streaming,Google Play
301980145,App is extremely user friendly and offers you a discount for downloading it. ORG727 has great items and I have made some great purchases from them.,"['value.discounts-promotions.1', 'purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1']",727,Fashion,Apple Store
301971646,"Used ORG600 for my car insurance, a very. good experience. Had a follow up enquiry that I needed to contact  ORG600 customer services directly, could not believe the speed of their answer and resolution of the problem, top service.","['online-experience.app-website.1', 'company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",600,Price Comparison,Trustpilot
301977576,Really loving this app it let’s me know how many points I have and also loving all the offers  Only recently found this I wish I had known about this sooner!,"['value.discounts-promotions.1', 'online-experience.app-website.1']",411,Groceries,Apple Store
301987464,Love how easy this is to use.,['purchase-booking-experience.ease-of-use.1'],685,Trading,Google Play
301981512,"Amazingly convenient, practically handy, effectively cheaper & cost effective for all occasions.","['purchase-booking-experience.ease-of-use.1', 'value.price-value-for-money.1']",514,Banking,Google Play
301986592,"Great app, very intuitive","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Google Play
301984770,Super easy! And the most bang for your book.,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301987470,"Depositing money works within a day. Buying and selling are very quick. Fees are minimal, only a desktop interface for one or the other trade would be desirable.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'value.price-value-for-money.1', 'logistics-rides.speed.1']",685,Trading,Google Play
301984246,Highly recommended,['company-brand.general-satisfaction.1'],600,Price Comparison,Google Play
301972901,"I was really impressed at how quickly I was able to navigate through my insurance quotes, find the right policy and have my car insurance up and running before the end of the day","['purchase-booking-experience.ease-of-use.1', 'logistics-rides.speed.1']",600,Price Comparison,Trustpilot
301976625,They are missing in Tijuana!,['company-brand.general-satisfaction.-1'],369,Ride Hailing,Apple Store
301983812,"I put the wrong date on my booking and its two weeks away and ORG549 wont refund or change dates for me ,what a bunch of horseshit q","['purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Google Play
301978082,It goes out when one is going to book,"['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",549,Travel Booking,Apple Store
301974289,"Excellent platform, friendly staff","['staff-support.attitude-of-staff.1', 'online-experience.app-website.1']",685,Trading,Trustpilot
301987194,Informative and fast,"['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",685,Trading,Google Play
301987769,"Super useful app, the other brands should mirror","['online-experience.app-website.1', 'company-brand.competitor.1']",727,Fashion,Google Play
308380094,Can you decrease yearly subscription...?,['value.discounts-promotions.0'],1040,Information Technology,Google Play
301973363,Very fast service. Very satisfied. Thanks,"['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301981338,The best mobile bank,"['online-experience.app-website.1', 'company-brand.competitor.1']",514,Banking,Google Play
301988034,Usually good but sometimes it is glitchy,['online-experience.app-website.-1'],727,Fashion,Google Play
301977447,Easy very much would recommend,['purchase-booking-experience.ease-of-use.1'],411,Groceries,Apple Store
301971895,Easy to use website with clear results. A quick way to get what I wanted from my car insurance for the best price.,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301984100,Convenient.,['purchase-booking-experience.ease-of-use.1'],549,Travel Booking,Google Play
301988577,Nice app.,['online-experience.app-website.1'],727,Fashion,Google Play
301972054,"I had occasion today to speak with Max &, what I expected to be a daunting experience, turned out to be anything but.  Max was informative, knowledgeable & extremely patient!  My enquiry was dealt with a professional manner & for this I am very grateful. Thank you Max, very much indeed",['staff-support.attitude-of-staff.1'],600,Price Comparison,Trustpilot
301982875,Brilliant thanks,['company-brand.general-satisfaction.1'],600,Price Comparison,Google Play
301976794,"1. Use without worries in France or on trips. 2. App that facilitates the management of its expenses 3. Virtual CB that allows to be secured online 4. Customizable security settings By cons: 1. A cash back of 1% in Europe will be top, and you would have much more subscribers 2. Management of the coffers poorly managed compared to the budget, it causes differences","['purchase-booking-experience.ease-of-use.-1', 'staff-support.attitude-of-staff.1', 'online-experience.app-website.1', 'value.price-value-for-money.-1']",514,Banking,Apple Store
301980154,"I have an older ORG727 Premier Insider card, the older kind with twelve digits in the number, the app doesn’t accept it for payment.","['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",727,Fashion,Apple Store
301986688,Easy to use,['purchase-booking-experience.ease-of-use.1'],727,Fashion,Google Play
301981697,Really like the change saving mechanism to encourage saving a little every transaction. Quick visibility of all transactions and no waiting periods like traditional banks.,"['company-brand.competitor.1', 'purchase-booking-experience.ease-of-use.1', 'logistics-rides.speed.1']",514,Banking,Google Play
301983697,Great search engine,['online-experience.app-website.1'],549,Travel Booking,Google Play
301988087,Great at describing the shoes details. I'm always satisfied with my purchases.,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",727,Fashion,Google Play
301973920,"First time and it went very well, I thought it would take more days due to our current situation but no! Thanks","['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301985259,"Great service, quick and easy to use. I love it 😍","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",600,Price Comparison,Google Play
301973282,"Gareth helped us switch today.  Extremely helpful and informative, we have now switched our energy supplier, with the help and knowledge Gareth has.  Thank you for the savings we've made.",['staff-support.attitude-of-staff.1'],600,Price Comparison,Trustpilot
301972375,I searched ORG600 and then called staff there to examine energy supply alternatives. Took around 30 minutes to complete changing to a money saving alternative. Process made simple and clear by Beth. 5 stars for her too.,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",600,Price Comparison,Trustpilot
301972011,"Simple to use, and got me a quote £300 cheaper than using the same insurance companies own website despite all details being the same!","['value.discounts-promotions.1', 'purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.competitor.1']",600,Price Comparison,Trustpilot
301987185,Still under verification??!!! 2 weeks now and still no answer ?? Iam not sure if I want to continue!! What a customer service is that?!,"['staff-support.attitude-of-staff.-1', 'account-management.account-access.-1']",685,Trading,Google Play
301978315,I have now booked a number of times through ORG549 All times well helped Have a ticket changed twice super helped by friendly staff Great thanks,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1']",549,Travel Booking,Apple Store
301976568,The color of the car does not appear; Improve usability because it leaves something to be desired.,['online-experience.app-website.-1'],369,Ride Hailing,Apple Store
301983768,So easy to use. I love planning my trips with this app!,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",549,Travel Booking,Google Play
301985575,easy to use,['purchase-booking-experience.ease-of-use.1'],727,Fashion,Google Play
301977293,"My mom has a lot of health problems and disabilities and has struggled for far too long with the dreaded trip to do the weekly shop. I’ve been telling her for years to do it online, but she found it too complicated. so now I go through the app with her once a week and order her shopping online and it’s been a God send for her to not have to go shopping. It’s delivered to the door at a time that suits her, it’s been really good for her. Only downside now is there’s no longer an option for carrier bags for the shopping which might not seem much, but the baskets the shopping is delivered in are very heavy even to go from door to kitchen and the bags made it a lot easier, so now we have to get it delivered at a time when the grandkids will be there to help unpack it all to make it easier on her","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1']",411,Groceries,Apple Store
301987407,"Very easy to understand, purchase stock, transfer funds, and gives you daily updates.",['purchase-booking-experience.ease-of-use.1'],685,Trading,Google Play
301979604,"Had no problems so far, everything always worked very well! I can only recommend ORG685!",['company-brand.general-satisfaction.1'],685,Trading,Apple Store
301974330,Good app easy to manage,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Trustpilot
301984710,"I booked using this app,and had a problem with my flught coz it was rescheduled,im very disapponted coz i i had a hard time reaching them.to rebook my schedule,and they had a poor customer service,they will just take your money and thats it! Im very angry and disappointed with their service! Dont use this app!","['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Google Play
301972579,Jess from ORG600 searched for the best deal for me and explained everything very clearly. The switch was very simple too - all the hassle was taken away. Will definitely use ORG600 again when my plan expires.,"['staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.1', 'value.price-value-for-money.1', 'company-brand.competitor.1']",600,Price Comparison,Trustpilot
301978313,"Anyway the first (^-^) Personally, it is cheaper and more detailed than anywhere else, and it is easy to use (laugh) Absolutely recommended.","['purchase-booking-experience.ease-of-use.1', 'value.price-value-for-money.1', 'company-brand.competitor.1']",549,Travel Booking,Apple Store
230505082,Hello. Can I open my account for the app or do I have to go to an agency?,['online-experience.app-website.0'],932,Banking,Google Play
301971547,"Whenever I use this site, I am bombarded with spam emails inviting me to view porn etc. ORG600 cannot be trusted with your personal details.","['online-experience.app-website.-1', 'staff-support.email.-1', 'company-brand.general-satisfaction.-1']",600,Price Comparison,Trustpilot
301980927,Can ORG369 ask me to go to someone else's house and get her too?,"['staff-support.attitude-of-staff.-1', 'company-brand.general-satisfaction.-1']",369,Ride Hailing,Google Play
301972841,"Easy to navigate, good range of products and easily able to buy insurance from it. Would recommend.","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301982419,Well you can't buy cryptos without either paying these guys or spamming your friends,"['purchase-booking-experience.ease-of-use.-1', 'value.discounts-promotions.-1']",514,Banking,Google Play
171937551,I wonder if you're thinking about enabling fingerprint login,['account-management.account-access.0'],932,Banking,Google Play
301977860,The app is good but sometimes it takes 3/4 times to checkout.,"['online-experience.app-website.1', 'logistics-rides.speed.-1']",411,Groceries,Apple Store
301988655,I love to shop on the app but it will not let me sign in as a guest. I can only shop on the rack app.,"['account-management.account-access.-1', 'online-experience.app-website.1']",727,Fashion,Google Play
301983699,Superb Content application of the user especially its design makes sense.,['online-experience.app-website.1'],549,Travel Booking,Google Play
301988728,I love ORG727!,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301971944,"Update and it’s now 4 weeks and heard nothing. Received an energy bill for £188  for one months of energy whilst waiting for a switch that is not going to happen as I’ve received no paper work nothing! Lousy service! Will not be using your comparison again.   I thought this was a good website until I signed up to their cheap energy comparison service. Switched suppliers and have been told I should have heard back after three weeks...nothing! On top of that I tried to log on and had to reset my password, was sent blank emails with no log on reset. There is no consumer telephone number or email to contact them and I have given up. Their monthly emails might be thoughtful but won’t be using their energy club ever again. This is supposed to empower consumers but I didn’t feel empowered this time around. Please improve the service you provide. I am sure you are making lots of money from the website but leaving us consumers short changed!","['online-experience.app-website.-1', 'account-management.account-access.-1', 'staff-support.phone.-1', 'company-brand.general-satisfaction.-1', 'staff-support.email.-1']",600,Price Comparison,Trustpilot
301978477,I can barely book anything on this APP because every 5 minutes is asking me to sign up for rewards....or share with friends.....or buy something else......,"['account-management.account-access.-1', 'online-experience.app-website.-1']",549,Travel Booking,Apple Store
301983366,excellent app,['online-experience.app-website.1'],411,Groceries,Google Play
301980981,I have updated Messenger and Facebook and they have become very slow. They take time to open and I missed some information,"['online-experience.app-website.-1', 'logistics-rides.speed.-1']",369,Ride Hailing,Google Play
301972036,"Whilst i applaud the genuine integrity of this man i must also hold him to account, i have switched to two recommended utility suppliers by  him yes him and both have thrust bills on me that were completely unexpected why because within fifteen minutes of receiving emails for gas and electricity readings they were submitted yet the companies still failed to register the readings.What is fundamentally important here is that that Mr Lewis whilst being a champion of the consumer and getting his commission rate he steps aside with his website to have  no critical feedback if i am mistaken i apologise but to date referral referral your all good at that ,Mr Lewis look after the people like you was once.","['company-brand.reviews.-1', 'online-experience.app-website.-1', 'staff-support.email.-1', 'company-brand.general-satisfaction.-1']",600,Price Comparison,Trustpilot
301981737,"easy to use, so happy that I found out about ORG514",['purchase-booking-experience.ease-of-use.1'],514,Banking,Google Play
301974396,"Big scam, They are thieves, criminals, devils who ruthlessly rob you of even the last money.m you have. I got my lost fund back through the help of Mrs Maggie Varez. Check on my headline for her","['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.-1']",685,Trading,Trustpilot
301988331,"Easy to use, fun to shop!!!",['purchase-booking-experience.ease-of-use.1'],727,Fashion,Google Play
327109627,My app show differnt language how to change,['online-experience.app-website.0'],3887,Streaming,Google Play
301978654,"A lot of the restaurants have closed done, the app doesn’t seem to update it’s records often.",['online-experience.app-website.-1'],600,Price Comparison,Apple Store
301983146,Very good app!!!!,['online-experience.app-website.1'],411,Groceries,Google Play
301983301,it took a while to get this app up and running but now I find it reasonably easy to use,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",411,Groceries,Google Play
301985850,Everything goes smoothly! 😊,['purchase-booking-experience.ease-of-use.1'],616,Fashion,Google Play
301981328,Cant order any card to use.,"['purchase-booking-experience.ease-of-use.-1', 'logistics-rides.speed.-1']",514,Banking,Google Play
346136066,Could you pls help me the process to get premium subscription for 264/-,['value.discounts-promotions.0'],1040,Information Technology,Google Play
301988347,I love the app! I've been using it for a while now.,['online-experience.app-website.1'],727,Fashion,Google Play
301977218,I always shop online but every time I select something it starts a wait process and takes me double the time to shop,"['online-experience.app-website.-1', 'logistics-rides.speed.-1']",411,Groceries,Apple Store
301982404,So fast!,['logistics-rides.speed.1'],514,Banking,Google Play
301982900,Always good and efficient,['company-brand.general-satisfaction.1'],411,Groceries,Google Play
327111946,I'll try now this apps .,['online-experience.app-website.0'],3887,Streaming,Google Play
301978799,"Absolutely confusing, it would be easier to search for categories!","['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",616,Fashion,Apple Store
301981996,"Easy and fast, I like it very much","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",514,Banking,Google Play
301978326,Super easy,['purchase-booking-experience.ease-of-use.1'],549,Travel Booking,Apple Store
301987070,Excellent! Top!,['company-brand.general-satisfaction.1'],685,Trading,Google Play
301983479,all good thanks,['company-brand.general-satisfaction.1'],411,Groceries,Google Play
301987253,Love this app. It's eazy and convenient to buy and trade.,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Google Play
301977546,I’ve added my card to Apple wallet but it doesn’t scan in store. Says invalid,['purchase-booking-experience.ease-of-use.-1'],411,Groceries,Apple Store
301978395,A lot of scam,['company-brand.general-satisfaction.-1'],549,Travel Booking,Apple Store
301978140,"Now a warning appears that, on the Iphone 8, you can't pass it, so there is no application",['online-experience.app-website.-1'],549,Travel Booking,Apple Store
301987188,Love this app!! Taught me everything i needed to know about investing and all the different ways of investing,['online-experience.app-website.1'],685,Trading,Google Play
301978228,Quit working after I got close to earning my reward points,"['online-experience.app-website.-1', 'value.discounts-promotions.-1']",549,Travel Booking,Apple Store
301981975,Can't see how to contact a person. Can't see the message when I go into the app. It disappears... Can't add new ID Get in contact or I'm leaving,"['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1']",514,Banking,Google Play
301982597,"It's very good, but having my own bank account, I don't understand why you can't enter cash.",['purchase-booking-experience.ease-of-use.-1'],514,Banking,Google Play
301972469,"I rang ORG600 and spoke with Stephen ORG32 in regards to switching my utilities supplier. Stephen was extremely helpful, friendly, professional and very clear and concise throughout the conversation. I switched suppliers with ease. I would definitely recommend using ORG600.","['staff-support.phone.1', 'staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301973902,"I don't know who came up with such packages for shipments, but it's probably too ""eco"". The bag was torn, but what is surprising to the courier when I pulled it from the inpost I torn it from the other side. For a firm grip on your packaging? Can't you just ship in cartons? Clothes quality ok, it's a pity that I forgot about the size for youth, because 38 is size 36 for an adult woman at most.","['purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.-1']",616,Fashion,Trustpilot
301985523,rubbish ap,['online-experience.app-website.-1'],600,Price Comparison,Google Play
301974206,"Spoke to Jessica today very helpful an friendly, problem sorted with her help.",['staff-support.attitude-of-staff.1'],685,Trading,Trustpilot
301979573,As a retired person my portfolio is invested with the more established fund platforms in sips and isas.  My son mentioned ORG685 to me as he has started to use it and my daughter is now investing too.  We have small real portfolios and compare notes. It’s much better than the poor interest rates on bank deposits.  It’s a great way to get involved with the stock market with minimal costs compared to the major players.  A frustration is that not all stocks are available (easyJet and IAG) but there is a good selection of investment trusts.  Who knows I may open an ISA later this year but the biggest savings are undoubtedly in the basic account.,"['value.price-value-for-money.1', 'company-brand.competitor.1']",685,Trading,Apple Store
301973639,"Everything going perfectly, I order items that interest me and to make me pass the time and helped my neighbor, I put my opinion on my purchased products so very often satisfied with the products. Subsequently, I notice that my account was blocked without any reason on the part of ORG92 therefore who says account blocked account says not possible to put a negative or positive opinion. Really very disappointed that he did this, he will surely think that I was one of these famous ""free testers"" while in no case did I contact a seller for this kind of proposal.","['account-management.account-access.-1', 'company-brand.reviews.-1', 'company-brand.general-satisfaction.1']",616,Fashion,Trustpilot
301978559,Very easy to use and guaranteed to save money and no hassle at all.  It’s much more beneficial to swap your energy provider yearly and why not if you save money and it’s so easy to do!,"['purchase-booking-experience.ease-of-use.1', 'value.price-value-for-money.1']",600,Price Comparison,Apple Store
301986768,The price before execution and the one after is a let down. Be aware of this,['value.price-value-for-money.-1'],685,Trading,Google Play
388196920,Which application is credit card ORG932 lass VS PLATINUM?,['online-experience.app-website.0'],932,Banking,Google Play
301972309,"ORG600 saved me from being scammed any longer! Thanks to your website I found out that my energy provider had been lying to me for years and put me on a maximum demand, half hourly business tariff. Despite them being fully aware I am a non-domestic customer.   I spoke to two of your representatives today who were so helpful! I did not catch the first mans name, however the second person was Kieran E.   I asked him to send me an email to prove I was on a business tariff with my current provider and he did so, with no question.   Amazing company. Will definitely be back to use your comparison site, when I finally get switched back to being a non-domestic meter.   Thanks again, you’ve saved my pocket going forwards :)","['staff-support.attitude-of-staff.1', 'online-experience.app-website.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301972461,Excellent service and so easy to use.,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301984088,Cool app,['online-experience.app-website.1'],727,Fashion,Google Play
301981941,"Good app to travel around and exchange money, fast and easy","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'logistics-rides.speed.1']",514,Banking,Google Play
301984765,"The ORG160 Hotels app is the place for great deals. Close tour packages, Powerful in the market and with the reliability of all your customers and with security in your business. The application is a great step to make your dreams come true and easily and without risk of losing your business.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'value.price-value-for-money.1']",549,Travel Booking,Google Play
301984382,Extremely helpful as usual!!!,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301974016,"Everything is great. the order arrived earlier than expected, the delivery man left it in the elevator and without problems, it arrived well.","['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301988052,Easy to use this app.,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",727,Fashion,Google Play
301985343,Quick and easy,['online-experience.app-website.1'],727,Fashion,Google Play
301979104,"I don't like this season so obviously your old seasons are much better, a little more care is not worth the harm","['online-experience.app-website.-1', 'value.price-value-for-money.-1']",616,Fashion,Apple Store
301985132,ORG549 is horrible they canceled our flight home with out notifying us and wont help get us home. They charged me for round trip vacation and now theres no way to fix it. They will not refund my money or put us on another flight. I would not recommend this site for anything. The manager was rude and could only say its not there fault its ours!! Horrible service dont book thru here its a nightmare!! No stars from me!!!!,"['staff-support.attitude-of-staff.-1', 'purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Google Play
301971531,"Saved me a fortune,,,,,,,,,,,,,,,,,",['value.price-value-for-money.1'],600,Price Comparison,Trustpilot
301976762,"ORG514 is very smooth and good app, which is very easy to use.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",514,Banking,Apple Store
301980290,It’s great! And you should download this app for clothes gifts and etc!! 💗,"['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",727,Fashion,Apple Store
301982409,"love it, easy to use","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",514,Banking,Google Play
301983954,User-Friendly apps for travelling.,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",549,Travel Booking,Google Play
301973109,Will never use these scammers again got ORG167 broadband and was meant to get a ORG92 voucher but nothing,"['value.discounts-promotions.-1', 'company-brand.general-satisfaction.-1']",600,Price Comparison,Trustpilot
301974029,It has come quickly and everything is perfect.,"['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301982833,love shopping at ORG411 delivery quick and friendly,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",411,Groceries,Google Play
301979434,Easy to understand for stocking and sharing for dummies 👍🏾,['purchase-booking-experience.ease-of-use.1'],685,Trading,Apple Store
301986309,Clean. User Friendly.,['purchase-booking-experience.ease-of-use.1'],616,Fashion,Google Play
301983444,Easy to use and set up,['purchase-booking-experience.ease-of-use.1'],411,Groceries,Google Play
265279905,Do I have to register something in the ATM to access the app?,['online-experience.app-website.0'],932,Banking,Google Play
301980960,"See, why do not you let me book trips? I have been using it for a long time and never gave me that option.",['purchase-booking-experience.ease-of-use.-1'],369,Ride Hailing,Google Play
301973906,"I honestly don't know how our household would do without ORG616! We have been happy ORG616 customers for four years. ¬£79 per year is well worth it for free delivery on so many items. Hardly a day goes by when an ORG616 package doesn't appear. Yes, we've had some stuff just left on the doorstep (before Covid-19 of course) but we live in a good neighbourhood, so there has never been any issues. I like watching a lot of shows on ORG616 Video, including the Grand Tour, stuff about UFOs and aliens, etc. On the few occasions when we have elected to return items, we have been very pleased with their no-quibble approach! :-)","['online-experience.app-website.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",616,Fashion,Trustpilot
301978240,Price per night filter not working; it’s just blank!?,"['online-experience.app-website.-1', 'value.price-value-for-money.-1']",549,Travel Booking,Apple Store
301985282,Tried to switch energy using this app on Acer 8 Tablet. Would not accept screen keyboard or external keyboard key entry. So I could not complete my application. Used built in web browser instead without a problem. So DOESN'T WORK,['online-experience.app-website.-1'],600,Price Comparison,Google Play
255564264,I didn't know about the temporary validity of this application.,['online-experience.app-website.0'],932,Banking,Google Play
301979817,Very good app and lots of choices. Convenient,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1']",727,Fashion,Apple Store
327140649,How can i get sarch bar in this app,['online-experience.app-website.0'],3887,Streaming,Google Play
327158803,How can I get my activation code??,['account-management.account-access.0'],3887,Streaming,Google Play
510306131,Please help me activate my account in India,['account-management.account-access.0'],5827,Consulting,Google Play
301982283,"Great extras, however the app isn't the most user-friendly. I also don't get notified when I receive money, which is a problem.","['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",514,Banking,Google Play
372969847,My account is savings which app?,['online-experience.app-website.0'],932,Banking,Google Play
301983059,"Easy to use, useful info and offers","['value.discounts-promotions.1', 'online-experience.app-website.1']",411,Groceries,Google Play
301982713,Pretty rubbish app. Won't link to my ORG111 account and show points total or allow me to access other service. Tried it on an iPhone too. No joy. Rang ORG111 help desk 5 times. No joy at all don't waste your time!!,"['online-experience.app-website.-1', 'company-brand.general-satisfaction.-1']",411,Groceries,Google Play
301986034,The best :),"['company-brand.general-satisfaction.1', 'company-brand.competitor.1']",616,Fashion,Google Play
301977289,It would be much better for everyone that does there shopping with you if you put ALL THE CHEAPER PRICED FOODS On this app aswell as the experience.,"['online-experience.app-website.-1', 'value.price-value-for-money.-1']",411,Groceries,Apple Store
301978086,Wonderful app that helps a lot when buying a ticket,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",549,Travel Booking,Apple Store
301973531,Very good fast good value for money,"['value.price-value-for-money.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301982610,"Perfect for my needs and some of the best rates in the world, literally.","['company-brand.general-satisfaction.1', 'company-brand.competitor.1']",514,Banking,Google Play
301988663,Works beautifully,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301987252,Easy and fun to use. Wish they had a little more history in the graphs is all.,"['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.1']",685,Trading,Google Play
301971815,"so simple, got what I wanted at the right price. Will use it again when I need it .","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301978715,Absolutely love this site you can buy basically everything you want and need. There is such a wide selection of brands it’s amazing. Returns and shipping is very reasonable. Absolutely brilliant.,"['online-experience.app-website.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",616,Fashion,Apple Store
301976877,I down loaded the app followed instructions and then at the final bit it keeps saying connection error please try again later so I did 2 hours later still the same thing.....now really annoyed 😡,['online-experience.app-website.-1'],411,Groceries,Apple Store
301980050,"Love the ease of finding what I’m looking for and easy checkout!  Also, one day shipping is wonderful.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'logistics-rides.speed.1']",727,Fashion,Apple Store
301988615,I love it easy deal,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
